RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
394425,47,"Buffalo, NY",Msa,NY,107050.0,120000.0,112600.0,120000.0,125000.0,117000.0,118900.0,115000.0,115000.0,113000.0,105000.0,100000.0,105000.0,115000.0,110500.0,119950.0,124000.0,122500.0,119625.0,117000.0,110700.0,118000.0,118000.0,122750.0,115000.0,109000.0,120000.0,120000.0,125000.0,130000.0,128000.0,133000.0,130000.0,122700.0,121000.0,130000.0,116000.0,114000.0,121050.0,121500.0,129000.0,130000.0,130000.0,132000.0,121000.0,117750.0,121950.0,114000.0,112000.0,123375.0,115000.0,128000.0,135000.0,130000.0,129900.0,129900.0,124500.0,130000.0,125000.0,121500.0,118500.0,123000.0,122500.0,129000.0,135500.0,138500.0,141500.0,135000.0,128000.0,126000.0,125000.0,120000.0,120100.0,124950.0,123500.0,130000.0,132000.0,134950.0,145000.0,134900.0,130000.0,127000.0,127250.0,123000.0,120500.0,122000.0,135500.0,125900.0,139900.0,141577.0,144000.0,137500.0,132000.0,130750.0,129500.0,135000.0,130000.0,129900.0,130000.0,130550.0,147000.0,147000.0,149900.0,143750.0,143000.0,135900.0,137900.0,134450.0,127500.0,134900.0,139000.0,145386.0,155000.0,154900.0,155000.0,158500.0,148000.0,145000.0,146278.0,144550.0,140000.0,143250.0,144400.0,149700.0,155000.0,170000.0,164000.0,162980.0,156000.0,155260.0,150000.0,147100.0,148000.0,149950.0,155000.0,160000.0,175000.0,175000.0,175500.0,170000.0,169000.0,160000.0,164950.0,160000.0,155000.0,161639.0,172000.0,180000.0,170000.0,186000.0,190500.0,190000.0,190000.0,185000.0,185750.0,180000.0,172500.0,176250.0,189000.0,203500.0,205500.0,220000.0,226000.0,220000.0,220000.0,204900.0,205000.0,205000.0
395012,48,"Raleigh, NC",Msa,NC,200000.0,203500.0,190000.0,210500.0,217000.0,209000.0,210000.0,196250.0,208500.0,200000.0,202500.0,195000.0,197000.0,200000.0,183000.0,190000.0,185500.0,192500.0,191250.0,177500.0,188500.0,189500.0,188250.0,198000.0,174000.0,186000.0,198000.0,194000.0,210750.0,202000.0,198500.0,204500.0,200000.0,209500.0,200000.0,195000.0,194000.0,190000.0,190000.0,202000.0,207000.0,202500.0,197000.0,189000.0,195000.0,203250.0,200000.0,180000.0,188114.0,195000.0,204750.0,208500.0,206000.0,203000.0,202000.0,195000.0,199473.0,218000.0,205000.0,196000.0,190000.0,205000.0,200250.0,216000.0,210000.0,215000.0,218500.0,204250.0,220000.0,211500.0,222500.0,210665.0,213500.0,214000.0,217000.0,225000.0,224000.0,226000.0,225000.0,219000.0,223500.0,225000.0,216000.0,214000.0,218949.0,230000.0,223140.0,235000.0,247000.0,235000.0,238500.0,233500.0,235500.0,240000.0,235000.0,223000.0,230750.0,235000.0,239000.0,247000.0,255750.0,245000.0,250000.0,250000.0,250000.0,250000.0,256000.0,252000.0,248000.0,260000.0,265000.0,270000.0,274000.0,268000.0,265000.0,262000.0,266000.0,270000.0,275000.0,264000.0,274000.0,275000.0,280000.0,282000.0,285000.0,283000.0,280000.0,282500.0,275000.0,285000.0,279000.0,283000.0,284000.0,287000.0,294900.0,293000.0,295000.0,295000.0,293000.0,292700.0,296000.0,302450.0,298000.0,293500.0,299000.0,302000.0,307000.0,305000.0,300000.0,308000.0,320000.0,315000.0,316500.0,318500.0,320000.0,317500.0,325000.0,340000.0,355250.0,360000.0,375000.0,380000.0,377865.0,380000.0,385000.0,395000.0,385000.0,395750.0
394388,49,"Birmingham, AL",Msa,AL,145200.0,152900.0,157500.0,160000.0,161700.0,166000.0,150000.0,150427.0,149375.0,148750.0,153000.0,129900.0,139900.0,149900.0,145000.0,155000.0,163350.0,164000.0,161900.0,156000.0,156000.0,151950.0,160000.0,150500.0,146000.0,149000.0,156000.0,160000.0,164420.0,155000.0,159950.0,157000.0,159000.0,159000.0,157950.0,147000.0,145900.0,154000.0,151400.0,165000.0,169900.0,155000.0,161644.0,155000.0,156300.0,150000.0,160000.0,149900.0,155000.0,158950.0,166000.0,173100.0,188900.0,185500.0,171836.0,174000.0,171950.0,175000.0,179975.0,178400.0,171500.0,199000.0,189900.0,205000.0,210000.0,210000.0,200000.0,185000.0,196000.0,191950.0,195000.0,185000.0,189950.0,180000.0,190000.0,195000.0,199945.0,193000.0,198000.0,190000.0,180000.0,180250.0,185300.0,181000.0,178000.0,187750.0,190000.0,205000.0,194550.0,190950.0,183000.0,172900.0,171950.0,173400.0,170000.0,165000.0,167000.0,177900.0,189000.0,189900.0,196100.0,190000.0,180000.0,180000.0,178000.0,182500.0,174000.0,178000.0,168000.0,174669.0,192000.0,197000.0,193500.0,188495.0,187000.0,185000.0,184900.0,184000.0,185000.0,176000.0,179250.0,189900.0,192000.0,207000.0,210000.0,201074.0,192695.0,196000.0,195000.0,193000.0,196450.0,189000.0,190000.0,202000.0,213000.0,217610.0,219775.0,211900.0,212000.0,201400.0,210250.0,209950.0,210250.0,197250.0,209900.0,229250.0,228400.0,225000.0,226650.0,226000.0,224900.0,239900.0,229900.0,230000.0,223876.0,223420.0,230000.0,238000.0,245000.0,256500.0,250000.0,250000.0,250000.0,250000.0,249900.0,255910.0,250000.0,250000.0
395053,50,"Salt Lake City, UT",Msa,UT,225000.0,224900.0,229900.0,233000.0,226000.0,230000.0,225000.0,217650.0,226550.0,225100.0,220000.0,230000.0,219950.0,216000.0,219950.0,220765.0,219000.0,219900.0,218950.0,205000.0,206000.0,201525.0,210000.0,212000.0,205256.0,199997.0,203550.0,200000.0,221450.0,225000.0,219975.0,209900.0,209000.0,200000.0,199000.0,187950.0,190000.0,186300.0,185000.0,189900.0,195000.0,198000.0,187000.0,180000.0,184200.0,180050.0,180095.0,175000.0,175000.0,177000.0,195000.0,194791.0,192051.0,193000.0,202500.0,191854.0,201636.0,204950.0,204900.0,200000.0,207000.0,205000.0,219900.0,228000.0,232459.0,227000.0,227750.0,221800.0,217000.0,220100.0,225000.0,218000.0,225000.0,227000.0,220500.0,234950.0,233000.0,240000.0,236000.0,232000.0,230150.0,234400.0,236000.0,235000.0,225000.0,235000.0,239250.0,252950.0,257500.0,250000.0,245000.0,247500.0,246450.0,247500.0,249950.0,237000.0,248000.0,250000.0,255000.0,263500.0,270000.0,270000.0,265000.0,262000.0,261400.0,265350.0,268250.0,271378.0,262000.0,280150.0,286000.0,297500.0,295000.0,291300.0,288250.0,286950.0,294000.0,299900.0,293500.0,292000.0,295000.0,315000.0,306133.0,320000.0,325000.0,320000.0,314111.0,315000.0,323450.0,315000.0,306000.0,316260.0,315125.0,317000.0,330000.0,340000.0,345000.0,345000.0,338000.0,343000.0,336025.0,343500.0,342750.0,341000.0,352000.0,358200.0,358157.0,355000.0,370000.0,375000.0,378000.0,384000.0,384486.0,385000.0,399995.0,389500.0,416000.0,430000.0,441750.0,456000.0,475000.0,476000.0,475000.0,492307.0,485000.0,490000.0,490000.0,500000.0
395031,51,"Rochester, NY",Msa,NY,110500.0,112000.0,119000.0,121500.0,123000.0,125655.0,126500.0,118500.0,117000.0,117500.0,115500.0,111750.0,118000.0,118500.0,118000.0,120000.0,124000.0,126500.0,123750.0,120000.0,119950.0,120000.0,115000.0,115000.0,117500.0,119000.0,122950.0,129000.0,125938.0,130000.0,131200.0,127250.0,121500.0,120725.0,119250.0,122500.0,117000.0,115500.0,119000.0,127000.0,123950.0,129900.0,126000.0,125000.0,123000.0,129900.0,119000.0,119000.0,119000.0,119700.0,122950.0,124900.0,130000.0,130950.0,135700.0,132000.0,130000.0,125000.0,123750.0,120000.0,119000.0,129900.0,128600.0,128800.0,136000.0,144000.0,138150.0,130501.0,125000.0,126900.0,129900.0,121000.0,121200.0,126375.0,123749.0,132000.0,136550.0,140000.0,128000.0,132650.0,130000.0,135000.0,126750.0,125000.0,125000.0,122900.0,124900.0,133800.0,140000.0,144500.0,140000.0,133000.0,133000.0,133250.0,137500.0,122125.0,128875.0,126875.0,130000.0,135250.0,144750.0,145000.0,143875.0,140000.0,133000.0,138750.0,138250.0,131625.0,132750.0,134750.0,135000.0,145750.0,147000.0,149000.0,149900.0,140000.0,139900.0,132500.0,137000.0,131600.0,134000.0,139700.0,139700.0,155000.0,155000.0,159575.0,154000.0,147500.0,148000.0,145000.0,143800.0,139900.0,139000.0,141500.0,144950.0,155000.0,165000.0,164900.0,163000.0,160000.0,150000.0,152950.0,155000.0,153050.0,144000.0,161000.0,165250.0,162450.0,165000.0,174900.0,178000.0,175000.0,175000.0,172500.0,175000.0,160000.0,160000.0,165000.0,180000.0,190000.0,200000.0,194450.0,200000.0,190000.0,185500.0,187250.0,181000.0,174000.0
394640,52,"Grand Rapids, MI",Msa,MI,127000.0,130000.0,130750.0,134000.0,134950.0,132250.0,135750.0,130000.0,126000.0,129250.0,121750.0,121000.0,125000.0,120000.0,120000.0,125000.0,120000.0,126000.0,124000.0,125000.0,125000.0,119900.0,115000.0,117000.0,119950.0,123500.0,119000.0,123100.0,127000.0,121000.0,119450.0,127000.0,125000.0,118000.0,120000.0,123175.0,124900.0,115000.0,119900.0,129900.0,121000.0,128500.0,123000.0,120000.0,116000.0,118500.0,122600.0,123000.0,110000.0,117000.0,120250.0,125000.0,133250.0,129000.0,130000.0,130000.0,127500.0,124660.0,129700.0,119405.0,121450.0,126125.0,131250.0,137000.0,138500.0,139000.0,139900.0,139900.0,132500.0,129900.0,135000.0,125000.0,128600.0,130000.0,134900.0,140000.0,144000.0,146950.0,143300.0,149000.0,143000.0,135000.0,135000.0,139900.0,134000.0,140000.0,149232.0,151410.0,155000.0,155000.0,157500.0,153000.0,149900.0,150000.0,150000.0,147950.0,148000.0,148900.0,158000.0,165650.0,167400.0,165000.0,167950.0,164000.0,167000.0,166500.0,161250.0,159325.0,165000.0,170000.0,178000.0,184000.0,182000.0,180000.0,183000.0,180000.0,174250.0,180000.0,174250.0,180000.0,175150.0,184500.0,189900.0,195500.0,197500.0,198604.0,200000.0,197000.0,192500.0,189900.0,189000.0,190000.0,192000.0,198000.0,210000.0,215000.0,215000.0,215000.0,214950.0,210000.0,211000.0,204900.0,208100.0,205000.0,215000.0,228000.0,221950.0,219450.0,231674.0,240000.0,230000.0,240411.0,236000.0,230000.0,230000.0,224900.0,234000.0,250000.0,265000.0,264750.0,271988.0,270000.0,265000.0,269900.0,260000.0,270000.0,260000.0,261011.0
395167,53,"Tucson, AZ",Msa,AZ,213500.0,215000.0,205000.0,210000.0,209900.0,207755.0,205000.0,191750.0,200000.0,190000.0,194995.0,197000.0,191950.0,187000.0,190000.0,190000.0,181500.0,182250.0,176714.0,175700.0,170000.0,171519.0,170000.0,185000.0,165000.0,166070.0,172000.0,167500.0,164000.0,175000.0,168000.0,167965.0,166495.0,174950.0,172500.0,160000.0,156000.0,154900.0,160000.0,155000.0,152000.0,148908.0,150000.0,141339.0,145000.0,145600.0,140000.0,143000.0,145000.0,149500.0,150000.0,152000.0,152786.0,155000.0,155000.0,161777.0,153675.0,161302.0,163000.0,159000.0,162500.0,164900.0,162500.0,165000.0,171000.0,168000.0,170250.0,168000.0,165000.0,175000.0,166900.0,168000.0,169000.0,172000.0,167250.0,175000.0,180000.0,185000.0,178100.0,179000.0,180000.0,169900.0,173750.0,173123.0,174000.0,177000.0,171952.0,175000.0,175000.0,180000.0,183250.0,180000.0,180000.0,179900.0,185000.0,178750.0,177950.0,179000.0,181500.0,181900.0,193522.0,190000.0,191500.0,183000.0,183090.0,188000.0,185000.0,185000.0,194000.0,193000.0,195000.0,200246.0,205000.0,200000.0,195000.0,208500.0,203000.0,205750.0,209000.0,197000.0,200000.0,203750.0,209900.0,210000.0,207000.0,210000.0,215000.0,214256.0,212500.0,223000.0,215000.0,220000.0,215226.0,217500.0,219000.0,230000.0,229500.0,230210.0,225000.0,227500.0,231740.0,221000.0,236000.0,225379.0,235000.0,239900.0,237500.0,235000.0,242400.0,250000.0,250000.0,255000.0,260000.0,260000.0,258000.0,268000.0,270000.0,285000.0,285000.0,298750.0,310000.0,303550.0,309500.0,315000.0,313857.0,315000.0,320000.0,315000.0
753924,54,"Urban Honolulu, HI",Msa,HI,392500.0,395000.0,468750.0,410000.0,419500.0,411000.0,465000.0,369300.0,420000.0,450000.0,438500.0,351100.0,384500.0,445000.0,422700.0,434500.0,403000.0,412000.0,417000.0,425000.0,420115.0,436250.0,418250.0,420000.0,425000.0,415000.0,425000.0,427000.0,429000.0,475000.0,466379.0,482500.0,438000.0,440000.0,450000.0,425000.0,440000.0,440000.0,425000.0,460000.0,388500.0,420000.0,425000.0,413318.0,430000.0,473800.0,425000.0,407000.0,460000.0,411200.0,441000.0,440000.0,448700.0,449175.0,435000.0,457100.0,450000.0,460000.0,444000.0,455000.0,450000.0,435000.0,475000.0,423075.0,482275.0,450000.0,500000.0,475000.0,450000.0,460000.0,481205.0,512000.0,475000.0,505000.0,465580.0,500000.0,525000.0,487715.0,489000.0,535000.0,455000.0,575000.0,518725.0,595900.0,488000.0,496500.0,500000.0,500250.0,500000.0,500000.0,549000.0,536750.0,527000.0,525000.0,539750.0,529300.0,574000.0,530000.0,549100.0,585000.0,567000.0,570000.0,556586.0,549750.0,580000.0,599000.0,574700.0,565000.0,560000.0,540000.0,544900.0,565000.0,600000.0,586485.0,575000.0,600000.0,625000.0,603928.0,595000.0,570000.0,560000.0,552000.0,540000.0,590000.0,570000.0,575000.0,585000.0,575000.0,585000.0,584500.0,548000.0,594944.0,561500.0,593500.0,579000.0,574500.0,606500.0,628500.0,595000.0,589000.0,580000.0,574500.0,595000.0,572500.0,597275.0,637000.0,615000.0,610000.0,611500.0,600000.0,620000.0,632450.0,596500.0,610000.0,650000.0,630000.0,638000.0,600000.0,610000.0,655000.0,657500.0,665000.0,690000.0,675000.0,674386.0,674405.0,710000.0,730000.0
395169,55,"Tulsa, OK",Msa,OK,118000.0,121500.0,123000.0,130000.0,130000.0,132500.0,133500.0,125000.0,130000.0,125000.0,125000.0,125000.0,127500.0,128000.0,124000.0,130000.0,130875.0,130000.0,129000.0,127500.0,126000.0,126500.0,121750.0,125000.0,120000.0,125000.0,131000.0,125000.0,135000.0,140000.0,134500.0,133000.0,129000.0,135000.0,133210.0,126500.0,125000.0,124500.0,121000.0,120000.0,135000.0,132000.0,138500.0,133250.0,133000.0,131000.0,136500.0,122000.0,125000.0,127500.0,130000.0,142000.0,135000.0,138000.0,141380.0,136000.0,137000.0,138750.0,140000.0,140000.0,130000.0,143500.0,145000.0,140000.0,150000.0,150000.0,145000.0,149000.0,139100.0,140000.0,148900.0,136000.0,134500.0,143000.0,142000.0,146675.0,150000.0,155450.0,150500.0,140506.0,149750.0,150000.0,151000.0,140750.0,145000.0,145000.0,154250.0,150000.0,159000.0,155000.0,150000.0,153000.0,147000.0,150000.0,143500.0,140000.0,144000.0,147000.0,146000.0,156000.0,155000.0,163000.0,155000.0,156500.0,149950.0,155000.0,156500.0,154000.0,150500.0,154854.0,157000.0,164500.0,162000.0,168000.0,162500.0,160000.0,161000.0,163000.0,160000.0,160000.0,161000.0,162000.0,163000.0,168000.0,168000.0,166000.0,169000.0,165000.0,166750.0,168500.0,160000.0,163000.0,160000.0,165000.0,170000.0,179500.0,181000.0,179900.0,172250.0,172000.0,170000.0,171000.0,179500.0,180000.0,183000.0,183500.0,185000.0,190000.0,192750.0,202000.0,204000.0,207000.0,202000.0,200000.0,203450.0,194000.0,202500.0,209500.0,212500.0,215000.0,225000.0,220000.0,225700.0,220000.0,226000.0,224500.0,225000.0,219080.0
394619,56,"Fresno, CA",Msa,CA,255000.0,245000.0,260000.0,243000.0,245000.0,235250.0,225000.0,220000.0,227250.0,211875.0,213000.0,190000.0,194500.0,197500.0,197500.0,192500.0,195825.0,199000.0,197500.0,200000.0,205000.0,200000.0,180000.0,179250.0,180000.0,190000.0,173250.0,185000.0,180000.0,175000.0,180000.0,184500.0,180000.0,170000.0,184250.0,150000.0,165000.0,165000.0,166000.0,160000.0,170000.0,170000.0,168500.0,170000.0,155000.0,160000.0,170000.0,160000.0,160000.0,161500.0,170000.0,170000.0,165500.0,170000.0,172500.0,175000.0,175000.0,167500.0,180000.0,163000.0,180000.0,180000.0,189000.0,185000.0,200000.0,205000.0,204500.0,205000.0,198000.0,220000.0,214500.0,201500.0,202000.0,225000.0,213250.0,215000.0,216000.0,215000.0,220000.0,225000.0,223500.0,215000.0,218000.0,228000.0,215000.0,225000.0,225000.0,230000.0,235000.0,235000.0,235000.0,230000.0,229500.0,242000.0,231750.0,229250.0,226000.0,238000.0,235000.0,235000.0,243000.0,242750.0,245000.0,249000.0,247250.0,249000.0,245000.0,239000.0,237000.0,250000.0,245000.0,252477.0,261000.0,265000.0,265250.0,270000.0,262000.0,270000.0,273000.0,255000.0,277750.0,268000.0,265000.0,275000.0,277000.0,275000.0,276000.0,270000.0,275000.0,275000.0,275000.0,271500.0,275000.0,290000.0,275000.0,283000.0,285000.0,285000.0,284000.0,297000.0,290000.0,293500.0,295000.0,289750.0,295000.0,296000.0,298500.0,300130.0,316273.0,320000.0,310000.0,319500.0,325000.0,320000.0,328000.0,320000.0,338000.0,340000.0,341000.0,350000.0,357000.0,356000.0,362000.0,366000.0,367500.0,365000.0,380000.0,378975.0
395238,57,"Worcester, MA",Msa,MA,236000.0,240000.0,237000.0,235000.0,242250.0,240000.0,233000.0,222000.0,221000.0,220000.0,214327.0,211500.0,202000.0,216000.0,220000.0,224000.0,208000.0,222000.0,222800.0,210000.0,215000.0,211600.0,211000.0,210000.0,205000.0,220000.0,225000.0,226700.0,242450.0,220000.0,230000.0,225000.0,230000.0,225000.0,206000.0,185000.0,205000.0,206000.0,210000.0,210000.0,225000.0,227000.0,213980.0,193000.0,205900.0,200000.0,186477.0,195000.0,185000.0,199000.0,200000.0,210000.0,225000.0,222000.0,210000.0,193501.0,205000.0,196500.0,205000.0,195750.0,209000.0,205000.0,217000.0,219000.0,232000.0,232000.0,237900.0,216200.0,220000.0,212000.0,213250.0,216750.0,211250.0,227500.0,217000.0,230000.0,240000.0,234950.0,235000.0,219450.0,225000.0,222500.0,218000.0,210000.0,225000.0,224900.0,225000.0,228000.0,246150.0,242000.0,240250.0,234900.0,237750.0,225000.0,230000.0,217500.0,219000.0,223950.0,226000.0,230000.0,249000.0,255000.0,250000.0,242500.0,245000.0,234250.0,245000.0,229900.0,239450.0,240000.0,249900.0,260000.0,270000.0,265000.0,273500.0,250000.0,257000.0,258250.0,259000.0,250000.0,240000.0,250000.0,256500.0,267000.0,289900.0,280000.0,274400.0,276150.0,255100.0,265000.0,259450.0,259900.0,250000.0,257000.0,265000.0,278000.0,287500.0,285000.0,290000.0,280000.0,280000.0,282500.0,285000.0,275000.0,264900.0,285000.0,295000.0,310000.0,305000.0,326000.0,324900.0,325440.0,320000.0,325900.0,320000.0,325000.0,300000.0,325000.0,335000.0,355000.0,370000.0,360000.0,365000.0,360000.0,358500.0,360000.0,350000.0,355500.0
394415,58,"Stamford, CT",Msa,CT,401000.0,430625.0,425000.0,448000.0,469000.0,522500.0,472500.0,418750.0,423380.0,379000.0,360000.0,365000.0,350000.0,360000.0,380000.0,370000.0,425000.0,450000.0,420000.0,395500.0,385000.0,375000.0,390000.0,434500.0,372500.0,394750.0,415000.0,407750.0,445000.0,500000.0,473750.0,420000.0,390000.0,419000.0,395000.0,392000.0,383000.0,385000.0,402500.0,438000.0,497000.0,440000.0,454750.0,430000.0,350000.0,325000.0,346000.0,345000.0,343000.0,351000.0,387250.0,419000.0,445000.0,454500.0,420000.0,392000.0,362500.0,384000.0,407500.0,330000.0,350000.0,362450.0,388000.0,429000.0,460000.0,455000.0,426650.0,410000.0,369000.0,365000.0,390000.0,393552.0,346500.0,357000.0,412000.0,415000.0,455000.0,450000.0,456250.0,399000.0,365000.0,395000.0,402500.0,360000.0,371750.0,367250.0,425000.0,450000.0,445000.0,444950.0,415000.0,398000.0,417000.0,371000.0,392500.0,380000.0,375000.0,379250.0,385000.0,400000.0,420000.0,415000.0,402500.0,400000.0,370000.0,385000.0,390000.0,408500.0,375000.0,380000.0,420000.0,430000.0,442500.0,417500.0,419000.0,425000.0,370000.0,395000.0,405500.0,393750.0,392500.0,374000.0,404000.0,415000.0,458500.0,445000.0,430000.0,380000.0,365000.0,389900.0,400000.0,385000.0,350000.0,370500.0,385000.0,413000.0,440000.0,430000.0,424900.0,395000.0,352000.0,386900.0,387500.0,405000.0,370000.0,384950.0,415000.0,439000.0,475000.0,470000.0,510000.0,490000.0,490000.0,465000.0,490000.0,467500.0,484000.0,470000.0,503867.0,547250.0,575000.0,565000.0,529900.0,480000.0,475000.0,488000.0,504250.0,460000.0
394312,59,"Albuquerque, NM",Msa,NM,189000.0,185000.0,182000.0,199876.0,197500.0,195000.0,190000.0,179450.0,180000.0,175000.0,177000.0,172500.0,180000.0,180000.0,174644.0,179900.0,179900.0,178000.0,178540.0,175000.0,169000.0,170500.0,170000.0,167000.0,168000.0,172000.0,170000.0,177450.0,175000.0,180850.0,180500.0,179000.0,177600.0,173500.0,175000.0,165000.0,170000.0,159450.0,165000.0,160900.0,165000.0,174225.0,163000.0,165000.0,165000.0,155000.0,158683.0,163000.0,159250.0,159900.0,167500.0,170000.0,170000.0,167000.0,163000.0,169850.0,165000.0,160000.0,163500.0,156000.0,159900.0,173000.0,163500.0,169200.0,166000.0,175000.0,179000.0,175000.0,165000.0,165000.0,177180.0,168013.0,166973.0,166000.0,169565.0,180000.0,174450.0,184995.0,180000.0,170000.0,175000.0,173950.0,175000.0,167000.0,165950.0,172254.0,175000.0,178250.0,188875.0,178000.0,184000.0,178000.0,178000.0,178500.0,173500.0,171950.0,168000.0,178500.0,181400.0,187000.0,191000.0,185000.0,185000.0,187350.0,185000.0,179000.0,185000.0,182500.0,180375.0,186000.0,190000.0,191000.0,194900.0,195000.0,193500.0,195000.0,189900.0,195000.0,185000.0,182250.0,190000.0,192500.0,204250.0,200000.0,205000.0,205000.0,204000.0,195000.0,195000.0,200000.0,200000.0,198990.0,200000.0,203150.0,213187.0,221500.0,225000.0,223999.0,220000.0,215000.0,222000.0,217000.0,219500.0,217950.0,224000.0,229700.0,229950.0,224900.0,235000.0,247250.0,251625.0,245000.0,252200.0,247073.0,253355.0,250000.0,260000.0,261000.0,274000.0,275000.0,290000.0,290000.0,285000.0,285000.0,280000.0,295000.0,301150.0,300000.0
394308,60,"Albany, NY",Msa,NY,166250.0,170000.0,176000.0,175500.0,174250.0,188250.0,188250.0,179950.0,175000.0,175500.0,175000.0,170000.0,161000.0,170000.0,172000.0,176750.0,177000.0,175000.0,177500.0,180000.0,170000.0,168000.0,170000.0,162500.0,172250.0,174750.0,169750.0,175000.0,182250.0,175854.0,180000.0,195000.0,180000.0,185000.0,174500.0,169600.0,172000.0,165000.0,169000.0,174000.0,175000.0,181250.0,176245.0,170500.0,177000.0,168000.0,174500.0,163000.0,166750.0,172500.0,166000.0,175000.0,181250.0,189950.0,182000.0,185000.0,175000.0,181125.0,181500.0,162400.0,176000.0,179500.0,171250.0,172250.0,185000.0,188500.0,190750.0,182500.0,175000.0,173000.0,169000.0,180926.0,179000.0,175000.0,174900.0,173750.0,180000.0,190000.0,189000.0,180000.0,172000.0,180000.0,185000.0,173000.0,172000.0,176500.0,175000.0,190000.0,178500.0,185000.0,185000.0,183000.0,177000.0,180000.0,175000.0,171720.0,167000.0,174700.0,176450.0,189735.0,187500.0,189000.0,190000.0,180000.0,186139.0,184000.0,182310.0,176500.0,176500.0,173000.0,180000.0,175990.0,190000.0,194970.0,195000.0,186000.0,184000.0,185250.0,182500.0,175000.0,180000.0,188938.0,201000.0,193250.0,200000.0,200000.0,205000.0,195000.0,189450.0,200000.0,180000.0,193000.0,190900.0,195000.0,187650.0,191000.0,209000.0,210750.0,204108.0,204900.0,200000.0,195000.0,205000.0,200000.0,196900.0,202500.0,210000.0,218900.0,209072.0,211150.0,222000.0,230000.0,225000.0,219500.0,225000.0,213000.0,210000.0,221750.0,220500.0,230000.0,243500.0,248000.0,243312.0,225000.0,231750.0,215000.0,225000.0,225000.0
