fips,stateabbr,naics,yearmonth,yoy_pct_change
38,ND,TOTAL,yy202312,3.3
38,ND,TOTAL,yy202401,-2.7
38,ND,TOTAL,yy202402,2.5
38,ND,TOTAL,yy202403,-0.6
38,ND,TOTAL,yy202404,2.1
38,ND,TOTAL,yy202405,-0.5
38,ND,TOTAL,yy202406,-3.9
38,ND,TOTAL,yy202407,3.1
38,ND,TOTAL,yy202408,-0.7
38,ND,TOTAL,yy202409,-4.1
38,ND,TOTAL,yy202410,-1.9
39,OH,441,yy201901,0.3
39,OH,441,yy201902,0.9
39,OH,441,yy201903,0.9
39,OH,441,yy201904,5.1
39,OH,441,yy201905,3.9
39,OH,441,yy201906,1.4
39,OH,441,yy201907,7.5
39,OH,441,yy201908,5.4
39,OH,441,yy201909,3.8
39,OH,441,yy201910,4.5
39,OH,441,yy201911,8.2
39,OH,441,yy201912,3.5
39,OH,441,yy202001,7.2
39,OH,441,yy202002,10
39,OH,441,yy202003,-26.6
39,OH,441,yy202004,-33
39,OH,441,yy202005,-4.5
39,OH,441,yy202006,7.9
39,OH,441,yy202007,5.2
39,OH,441,yy202008,2.6
39,OH,441,yy202009,14.1
39,OH,441,yy202010,10.1
39,OH,441,yy202011,0.6
39,OH,441,yy202012,13.2
39,OH,441,yy202101,7.8
39,OH,441,yy202102,2.9
39,OH,441,yy202103,81.2
39,OH,441,yy202104,105.7
39,OH,441,yy202105,33
39,OH,441,yy202106,21.8
39,OH,441,yy202107,15.7
39,OH,441,yy202108,8.1
39,OH,441,yy202109,8.1
39,OH,441,yy202110,8.4
39,OH,441,yy202111,15.9
39,OH,441,yy202112,6.3
39,OH,441,yy202201,13.2
39,OH,441,yy202202,16.5
39,OH,441,yy202203,-3.1
39,OH,441,yy202204,-2.6
39,OH,441,yy202205,-5.9
39,OH,441,yy202206,-1.7
39,OH,441,yy202207,-4.3
39,OH,441,yy202208,9.1
39,OH,441,yy202209,4.1
39,OH,441,yy202210,4.1
39,OH,441,yy202211,0.1
39,OH,441,yy202212,-0.3
39,OH,441,yy202301,7.1
39,OH,441,yy202302,-0.4
39,OH,441,yy202303,-0.1
39,OH,441,yy202304,-2.6
39,OH,441,yy202305,5.6
39,OH,441,yy202306,1.6
39,OH,441,yy202307,1.9
39,OH,441,yy202308,0.5
39,OH,441,yy202309,4
39,OH,441,yy202310,-0.7
39,OH,441,yy202311,3.6
39,OH,441,yy202312,4.5
39,OH,441,yy202401,-3.7
39,OH,441,yy202402,7.1
39,OH,441,yy202403,-1.2
39,OH,441,yy202404,2
39,OH,441,yy202405,2.6
39,OH,441,yy202406,-4.2
39,OH,441,yy202407,6.9
39,OH,441,yy202408,4.2
39,OH,441,yy202409,-1.7
39,OH,441,yy202410,8.7
39,OH,442,yy201901,-4.4
39,OH,442,yy201902,-4.1
39,OH,442,yy201903,-4.2
39,OH,442,yy201904,0.5
39,OH,442,yy201905,-0.3
39,OH,442,yy201906,-2.6
39,OH,442,yy201907,1.7
39,OH,442,yy201908,2.2
39,OH,442,yy201909,3.9
39,OH,442,yy201910,2.4
39,OH,442,yy201911,5.5
39,OH,442,yy201912,1.9
39,OH,442,yy202001,8.6
39,OH,442,yy202002,10.2
39,OH,442,yy202003,-14.3
39,OH,442,yy202004,-56.3
39,OH,442,yy202005,-24.6
39,OH,442,yy202006,7.9
39,OH,442,yy202007,8.8
39,OH,442,yy202008,9.1
39,OH,442,yy202009,11
39,OH,442,yy202010,11.1
39,OH,442,yy202011,5.3
39,OH,442,yy202012,16.7
39,OH,442,yy202101,20
39,OH,442,yy202102,11.3
39,OH,442,yy202103,51.5
39,OH,442,yy202104,NA
39,OH,442,yy202105,61.3
39,OH,442,yy202106,17.2
39,OH,442,yy202107,12.2
39,OH,442,yy202108,8.7
39,OH,442,yy202109,10.7
39,OH,442,yy202110,7.4
39,OH,442,yy202111,14.9
39,OH,442,yy202112,9.7
39,OH,442,yy202201,5.4
39,OH,442,yy202202,13.3
39,OH,442,yy202203,6.2
39,OH,442,yy202204,8.1
39,OH,442,yy202205,11.7
39,OH,442,yy202206,10.2
39,OH,442,yy202207,7.3
39,OH,442,yy202208,13.8
39,OH,442,yy202209,9.8
39,OH,442,yy202210,8.2
39,OH,442,yy202211,7
39,OH,442,yy202212,6.3
39,OH,442,yy202301,14.3
39,OH,442,yy202302,6.4
39,OH,442,yy202303,0.4
39,OH,442,yy202304,-7.6
39,OH,442,yy202305,-2.8
39,OH,442,yy202306,1.5
39,OH,442,yy202307,-5.4
39,OH,442,yy202308,-6.9
39,OH,442,yy202309,-6.4
39,OH,442,yy202310,-8.4
39,OH,442,yy202311,-4.8
39,OH,442,yy202312,-4.7
39,OH,442,yy202401,-14.7
39,OH,442,yy202402,-6.3
39,OH,442,yy202403,-8.9
39,OH,442,yy202404,-2.7
39,OH,442,yy202405,-5.1
39,OH,442,yy202406,-9.6
39,OH,442,yy202407,4.3
39,OH,442,yy202408,1.7
39,OH,442,yy202409,0
39,OH,442,yy202410,6.3
39,OH,443,yy201901,-0.7
39,OH,443,yy201902,-2
39,OH,443,yy201903,-0.5
39,OH,443,yy201904,-2.5
39,OH,443,yy201905,-1.5
39,OH,443,yy201906,-4.8
39,OH,443,yy201907,3.5
39,OH,443,yy201908,-2.3
39,OH,443,yy201909,-1.6
39,OH,443,yy201910,-3.9
39,OH,443,yy201911,-4.6
39,OH,443,yy201912,-1
39,OH,443,yy202001,-4.6
39,OH,443,yy202002,-3.8
39,OH,443,yy202003,-25
39,OH,443,yy202004,-52.9
39,OH,443,yy202005,NA
39,OH,443,yy202006,-20.3
39,OH,443,yy202007,-10.9
39,OH,443,yy202008,-13.4
39,OH,443,yy202009,-13.7
39,OH,443,yy202010,-7.2
39,OH,443,yy202011,-13.7
39,OH,443,yy202012,-16.3
39,OH,443,yy202101,-2.1
39,OH,443,yy202102,-5.8
39,OH,443,yy202103,40.6
39,OH,443,yy202104,128.4
39,OH,443,yy202105,85.2
39,OH,443,yy202106,31.7
39,OH,443,yy202107,16.3
39,OH,443,yy202108,14.3
39,OH,443,yy202109,18.5
39,OH,443,yy202110,15.6
39,OH,443,yy202111,7
39,OH,443,yy202112,11.4
39,OH,443,yy202201,2
39,OH,443,yy202202,9.3
39,OH,443,yy202203,0.2
39,OH,443,yy202204,1.8
39,OH,443,yy202205,0.9
39,OH,443,yy202206,-1.7
39,OH,443,yy202207,-0.1
39,OH,443,yy202208,2.2
39,OH,443,yy202209,3
39,OH,443,yy202210,-4.5
39,OH,443,yy202211,-0.4
39,OH,443,yy202212,-2.8
39,OH,443,yy202301,4
39,OH,443,yy202302,-7.6
39,OH,443,yy202303,-16.3
39,OH,443,yy202304,-19.3
39,OH,443,yy202305,-11.3
39,OH,443,yy202306,-9.3
39,OH,443,yy202307,-11.8
39,OH,443,yy202308,-7.4
39,OH,443,yy202309,-10.7
39,OH,443,yy202310,-7
39,OH,443,yy202311,-2.9
39,OH,443,yy202312,-3
39,OH,443,yy202401,-13.2
39,OH,443,yy202402,5.1
39,OH,443,yy202403,4.1
39,OH,443,yy202404,3.9
39,OH,443,yy202405,8.3
39,OH,443,yy202406,-4.7
39,OH,443,yy202407,-1.2
39,OH,443,yy202408,-2.9
39,OH,443,yy202409,-13.1
39,OH,443,yy202410,-3.4
39,OH,444,yy201901,25.7
39,OH,444,yy201902,3.5
39,OH,444,yy201903,1.1
39,OH,444,yy201904,6
39,OH,444,yy201905,-1.2
39,OH,444,yy201906,-7.3
39,OH,444,yy201907,-2.7
39,OH,444,yy201908,-3.8
39,OH,444,yy201909,-1.9
39,OH,444,yy201910,-4.5
39,OH,444,yy201911,-5.4
39,OH,444,yy201912,-9.5
39,OH,444,yy202001,-13.8
39,OH,444,yy202002,2.4
39,OH,444,yy202003,0.4
39,OH,444,yy202004,-2.7
39,OH,444,yy202005,8
39,OH,444,yy202006,23.3
39,OH,444,yy202007,15.1
39,OH,444,yy202008,11.5
39,OH,444,yy202009,21
39,OH,444,yy202010,13
39,OH,444,yy202011,13.4
39,OH,444,yy202012,20
39,OH,444,yy202101,20
39,OH,444,yy202102,13.5
39,OH,444,yy202103,36.4
39,OH,444,yy202104,35.4
39,OH,444,yy202105,10.3
39,OH,444,yy202106,6.2
39,OH,444,yy202107,5.4
39,OH,444,yy202108,9.2
39,OH,444,yy202109,5.5
39,OH,444,yy202110,5.3
39,OH,444,yy202111,13.9
39,OH,444,yy202112,9
39,OH,444,yy202201,15.3
39,OH,444,yy202202,24.3
39,OH,444,yy202203,14.2
39,OH,444,yy202204,9.1
39,OH,444,yy202205,13.4
39,OH,444,yy202206,14.4
39,OH,444,yy202207,10
39,OH,444,yy202208,18.6
39,OH,444,yy202209,15
39,OH,444,yy202210,14.8
39,OH,444,yy202211,9.2
39,OH,444,yy202212,6.4
39,OH,444,yy202301,-4.3
39,OH,444,yy202302,-7.2
39,OH,444,yy202303,-14.3
39,OH,444,yy202304,-7.3
39,OH,444,yy202305,4.6
39,OH,444,yy202306,-0.2
39,OH,444,yy202307,0.4
39,OH,444,yy202308,1.5
39,OH,444,yy202309,-3.3
39,OH,444,yy202310,1.3
39,OH,444,yy202311,2.4
39,OH,444,yy202312,-1.5
39,OH,444,yy202401,-1
39,OH,444,yy202402,7
39,OH,444,yy202403,-0.6
39,OH,444,yy202404,3.4
39,OH,444,yy202405,-4
39,OH,444,yy202406,-5.7
39,OH,444,yy202407,5.3
39,OH,444,yy202408,-9
39,OH,444,yy202409,1
39,OH,444,yy202410,6.4
39,OH,445,yy201901,0.5
39,OH,445,yy201902,-5.7
39,OH,445,yy201903,0
39,OH,445,yy201904,8.5
39,OH,445,yy201905,2.4
39,OH,445,yy201906,6.9
39,OH,445,yy201907,11.5
39,OH,445,yy201908,5.6
39,OH,445,yy201909,2
39,OH,445,yy201910,2.2
39,OH,445,yy201911,3.2
39,OH,445,yy201912,3.2
39,OH,445,yy202001,1.2
39,OH,445,yy202002,11.1
39,OH,445,yy202003,23.8
39,OH,445,yy202004,6.3
39,OH,445,yy202005,5.5
39,OH,445,yy202006,1.1
39,OH,445,yy202007,5.7
39,OH,445,yy202008,0.5
39,OH,445,yy202009,-0.5
39,OH,445,yy202010,0.8
39,OH,445,yy202011,4
39,OH,445,yy202012,5.2
39,OH,445,yy202101,9.9
39,OH,445,yy202102,-0.9
39,OH,445,yy202103,-10.9
39,OH,445,yy202104,3.1
39,OH,445,yy202105,5
39,OH,445,yy202106,9.7
39,OH,445,yy202107,5.6
39,OH,445,yy202108,12.7
39,OH,445,yy202109,4.9
39,OH,445,yy202110,16.1
39,OH,445,yy202111,9.1
39,OH,445,yy202112,10
39,OH,445,yy202201,3.3
39,OH,445,yy202202,5.5
39,OH,445,yy202203,5.3
39,OH,445,yy202204,5.6
39,OH,445,yy202205,1.7
39,OH,445,yy202206,6.3
39,OH,445,yy202207,1.7
39,OH,445,yy202208,-3
39,OH,445,yy202209,14.1
39,OH,445,yy202210,2.7
39,OH,445,yy202211,4.1
39,OH,445,yy202212,5.3
39,OH,445,yy202301,7.5
39,OH,445,yy202302,15.5
39,OH,445,yy202303,6.3
39,OH,445,yy202304,5.1
39,OH,445,yy202305,7.1
39,OH,445,yy202306,2.1
39,OH,445,yy202307,5.6
39,OH,445,yy202308,8.8
39,OH,445,yy202309,5
39,OH,445,yy202310,1.6
39,OH,445,yy202311,4.8
39,OH,445,yy202312,1.7
39,OH,445,yy202401,-0.2
39,OH,445,yy202402,2.2
39,OH,445,yy202403,3.4
39,OH,445,yy202404,-2.1
39,OH,445,yy202405,1.3
39,OH,445,yy202406,0.5
39,OH,445,yy202407,1.4
39,OH,445,yy202408,-0.1
39,OH,445,yy202409,-1.7
39,OH,445,yy202410,1.4
39,OH,446,yy201901,2.1
39,OH,446,yy201902,3.2
39,OH,446,yy201903,1.9
39,OH,446,yy201904,5.1
39,OH,446,yy201905,1.8
39,OH,446,yy201906,-0.2
39,OH,446,yy201907,4.2
39,OH,446,yy201908,-0.1
39,OH,446,yy201909,0.6
39,OH,446,yy201910,-1.9
39,OH,446,yy201911,-2.5
39,OH,446,yy201912,2.6
39,OH,446,yy202001,0
39,OH,446,yy202002,3.4
39,OH,446,yy202003,6.3
39,OH,446,yy202004,-11.5
39,OH,446,yy202005,-12.4
39,OH,446,yy202006,1.7
39,OH,446,yy202007,4.1
39,OH,446,yy202008,-0.3
39,OH,446,yy202009,7.2
39,OH,446,yy202010,3.8
39,OH,446,yy202011,0.9
39,OH,446,yy202012,6.4
39,OH,446,yy202101,0.4
39,OH,446,yy202102,-3.6
39,OH,446,yy202103,4.7
39,OH,446,yy202104,22.7
39,OH,446,yy202105,17.7
39,OH,446,yy202106,10.9
39,OH,446,yy202107,3.9
39,OH,446,yy202108,8.9
39,OH,446,yy202109,3.8
39,OH,446,yy202110,4.1
39,OH,446,yy202111,10.1
39,OH,446,yy202112,9.2
39,OH,446,yy202201,7.8
39,OH,446,yy202202,8.6
39,OH,446,yy202203,0.7
39,OH,446,yy202204,2.4
39,OH,446,yy202205,5
39,OH,446,yy202206,2.6
39,OH,446,yy202207,1.5
39,OH,446,yy202208,3.9
39,OH,446,yy202209,6.8
39,OH,446,yy202210,4.9
39,OH,446,yy202211,4
39,OH,446,yy202212,3.2
39,OH,446,yy202301,8.3
39,OH,446,yy202302,11
39,OH,446,yy202303,9.8
39,OH,446,yy202304,5.9
39,OH,446,yy202305,12.4
39,OH,446,yy202306,9.7
39,OH,446,yy202307,7.6
39,OH,446,yy202308,10.6
39,OH,446,yy202309,8.8
39,OH,446,yy202310,12.9
39,OH,446,yy202311,11.5
39,OH,446,yy202312,4.9
39,OH,446,yy202401,4.6
39,OH,446,yy202402,6.4
39,OH,446,yy202403,-0.3
39,OH,446,yy202404,1.4
39,OH,446,yy202405,2
39,OH,446,yy202406,-1.2
39,OH,446,yy202407,6.9
39,OH,446,yy202408,3.2
39,OH,446,yy202409,4
39,OH,446,yy202410,0.4
39,OH,447,yy201901,-7.5
39,OH,447,yy201902,-7.1
39,OH,447,yy201903,-1.6
39,OH,447,yy201904,5.2
39,OH,447,yy201905,-0.6
39,OH,447,yy201906,-2.7
39,OH,447,yy201907,5.7
39,OH,447,yy201908,-3.7
39,OH,447,yy201909,-6.7
39,OH,447,yy201910,-7.2
39,OH,447,yy201911,-2.8
39,OH,447,yy201912,6.6
39,OH,447,yy202001,3.3
39,OH,447,yy202002,2.3
39,OH,447,yy202003,-24
39,OH,447,yy202004,-44.4
39,OH,447,yy202005,-34.7
39,OH,447,yy202006,-24
39,OH,447,yy202007,-22
39,OH,447,yy202008,-21.8
39,OH,447,yy202009,-18.8
39,OH,447,yy202010,-19.1
39,OH,447,yy202011,-23.2
39,OH,447,yy202012,-15.3
39,OH,447,yy202101,-7.9
39,OH,447,yy202102,-9.5
39,OH,447,yy202103,34.7
39,OH,447,yy202104,64.1
39,OH,447,yy202105,54.6
39,OH,447,yy202106,39.8
39,OH,447,yy202107,31.7
39,OH,447,yy202108,34.6
39,OH,447,yy202109,29.7
39,OH,447,yy202110,40.1
39,OH,447,yy202111,50.6
39,OH,447,yy202112,39.7
39,OH,447,yy202201,30.7
39,OH,447,yy202202,37.6
39,OH,447,yy202203,37.4
39,OH,447,yy202204,43.4
39,OH,447,yy202205,40.9
39,OH,447,yy202206,44.4
39,OH,447,yy202207,37.8
39,OH,447,yy202208,23.3
39,OH,447,yy202209,27.1
39,OH,447,yy202210,19
39,OH,447,yy202211,16.7
39,OH,447,yy202212,3.8
39,OH,447,yy202301,8.4
39,OH,447,yy202302,5.9
39,OH,447,yy202303,-10.5
39,OH,447,yy202304,-11.4
39,OH,447,yy202305,-17.4
39,OH,447,yy202306,-20.2
39,OH,447,yy202307,-15.1
39,OH,447,yy202308,0
39,OH,447,yy202309,-1.3
39,OH,447,yy202310,-4.8
39,OH,447,yy202311,-9
39,OH,447,yy202312,-3.1
39,OH,447,yy202401,-6
39,OH,447,yy202402,2.1
39,OH,447,yy202403,0.5
39,OH,447,yy202404,3.1
39,OH,447,yy202405,2.6
39,OH,447,yy202406,-0.7
39,OH,447,yy202407,0.9
39,OH,447,yy202408,-6.8
39,OH,447,yy202409,-10
39,OH,447,yy202410,-6.5
39,OH,448,yy201901,-1.7
39,OH,448,yy201902,-4.9
39,OH,448,yy201903,0.8
39,OH,448,yy201904,6.1
39,OH,448,yy201905,-3.1
39,OH,448,yy201906,0.1
39,OH,448,yy201907,-1.8
39,OH,448,yy201908,-0.3
39,OH,448,yy201909,-0.9
39,OH,448,yy201910,0.1
39,OH,448,yy201911,-2.2
39,OH,448,yy201912,0.3
39,OH,448,yy202001,11
39,OH,448,yy202002,1.6
39,OH,448,yy202003,-49
39,OH,448,yy202004,NA
39,OH,448,yy202005,NA
39,OH,448,yy202006,3.1
39,OH,448,yy202007,-8.9
39,OH,448,yy202008,-9.2
39,OH,448,yy202009,7.6
39,OH,448,yy202010,-3.7
39,OH,448,yy202011,-13.1
39,OH,448,yy202012,-4.3
39,OH,448,yy202101,0.1
39,OH,448,yy202102,-10.3
39,OH,448,yy202103,123.9
39,OH,448,yy202104,NA
39,OH,448,yy202105,44.7
39,OH,448,yy202106,19.6
39,OH,448,yy202107,30.6
39,OH,448,yy202108,19.2
39,OH,448,yy202109,14
39,OH,448,yy202110,22.5
39,OH,448,yy202111,38.6
39,OH,448,yy202112,22.4
39,OH,448,yy202201,2.6
39,OH,448,yy202202,12
39,OH,448,yy202203,-6.2
39,OH,448,yy202204,-4.1
39,OH,448,yy202205,-5.8
39,OH,448,yy202206,-9.9
39,OH,448,yy202207,-10.9
39,OH,448,yy202208,-2.9
39,OH,448,yy202209,-4.8
39,OH,448,yy202210,-7.9
39,OH,448,yy202211,-9.7
39,OH,448,yy202212,-8.5
39,OH,448,yy202301,5
39,OH,448,yy202302,5.8
39,OH,448,yy202303,-4.1
39,OH,448,yy202304,-2.9
39,OH,448,yy202305,-3.9
39,OH,448,yy202306,-3.9
39,OH,448,yy202307,0.9
39,OH,448,yy202308,3.5
39,OH,448,yy202309,-1.2
39,OH,448,yy202310,-3.3
39,OH,448,yy202311,-1.8
39,OH,448,yy202312,3.8
39,OH,448,yy202401,-2.7
39,OH,448,yy202402,5.7
39,OH,448,yy202403,-0.7
39,OH,448,yy202404,-4.8
39,OH,448,yy202405,3.6
39,OH,448,yy202406,3.9
39,OH,448,yy202407,3.2
39,OH,448,yy202408,-0.8
39,OH,448,yy202409,-4.8
39,OH,448,yy202410,2.8
39,OH,451,yy201901,-7.4
39,OH,451,yy201902,-8.4
39,OH,451,yy201903,-14.5
39,OH,451,yy201904,-1.6
39,OH,451,yy201905,-6.6
39,OH,451,yy201906,-4.4
39,OH,451,yy201907,-0.5
39,OH,451,yy201908,3.1
39,OH,451,yy201909,2.6
39,OH,451,yy201910,3.9
39,OH,451,yy201911,0.4
39,OH,451,yy201912,1.6
39,OH,451,yy202001,-0.7
39,OH,451,yy202002,6.4
39,OH,451,yy202003,-20.8
39,OH,451,yy202004,NA
39,OH,451,yy202005,NA
39,OH,451,yy202006,32.3
39,OH,451,yy202007,18.5
39,OH,451,yy202008,11.5
39,OH,451,yy202009,25.5
39,OH,451,yy202010,15.4
39,OH,451,yy202011,9.6
39,OH,451,yy202012,13.4
39,OH,451,yy202101,43.4
39,OH,451,yy202102,13.3
39,OH,451,yy202103,92.6
39,OH,451,yy202104,NA
39,OH,451,yy202105,4.7
39,OH,451,yy202106,7.1
39,OH,451,yy202107,10.2
39,OH,451,yy202108,8.2
39,OH,451,yy202109,3.8
39,OH,451,yy202110,11.5
39,OH,451,yy202111,21.7
39,OH,451,yy202112,12.5
39,OH,451,yy202201,-11.5
39,OH,451,yy202202,7.3
39,OH,451,yy202203,-13.9
39,OH,451,yy202204,-8.6
39,OH,451,yy202205,-5.8
39,OH,451,yy202206,-6.4
39,OH,451,yy202207,1
39,OH,451,yy202208,0.5
39,OH,451,yy202209,2.4
39,OH,451,yy202210,-1.5
39,OH,451,yy202211,-2.8
39,OH,451,yy202212,6
39,OH,451,yy202301,14.5
39,OH,451,yy202302,3.1
39,OH,451,yy202303,1.6
39,OH,451,yy202304,4.5
39,OH,451,yy202305,2.9
39,OH,451,yy202306,4
39,OH,451,yy202307,3.1
39,OH,451,yy202308,2.4
39,OH,451,yy202309,3.7
39,OH,451,yy202310,3.9
39,OH,451,yy202311,5.3
39,OH,451,yy202312,-1.9
39,OH,451,yy202401,-7
39,OH,451,yy202402,4.1
39,OH,451,yy202403,-0.7
39,OH,451,yy202404,-7.7
39,OH,451,yy202405,2.2
39,OH,451,yy202406,-1.3
39,OH,451,yy202407,-1.5
39,OH,451,yy202408,-4
39,OH,451,yy202409,-5.8
39,OH,451,yy202410,-1.8
39,OH,452,yy201901,2.9
39,OH,452,yy201902,1.2
39,OH,452,yy201903,-0.5
39,OH,452,yy201904,9
39,OH,452,yy201905,-1
39,OH,452,yy201906,2.1
39,OH,452,yy201907,3.4
39,OH,452,yy201908,3.8
39,OH,452,yy201909,-1.3
39,OH,452,yy201910,3.3
39,OH,452,yy201911,0.1
39,OH,452,yy201912,-1.5
39,OH,452,yy202001,12.3
39,OH,452,yy202002,9.9
39,OH,452,yy202003,10.3
39,OH,452,yy202004,2.3
39,OH,452,yy202005,NA
39,OH,452,yy202006,18.9
39,OH,452,yy202007,11.4
39,OH,452,yy202008,7.9
39,OH,452,yy202009,16.2
39,OH,452,yy202010,8.3
39,OH,452,yy202011,4.2
39,OH,452,yy202012,3.7
39,OH,452,yy202101,17.6
39,OH,452,yy202102,0.8
39,OH,452,yy202103,10.8
39,OH,452,yy202104,19
39,OH,452,yy202105,2.9
39,OH,452,yy202106,-1.2
39,OH,452,yy202107,5.8
39,OH,452,yy202108,4.4
39,OH,452,yy202109,6.3
39,OH,452,yy202110,11.3
39,OH,452,yy202111,10.5
39,OH,452,yy202112,9.4
39,OH,452,yy202201,-2.7
39,OH,452,yy202202,5.9
39,OH,452,yy202203,-2
39,OH,452,yy202204,3.8
39,OH,452,yy202205,3.7
39,OH,452,yy202206,6.9
39,OH,452,yy202207,4.4
39,OH,452,yy202208,13.5
39,OH,452,yy202209,10.5
39,OH,452,yy202210,5.6
39,OH,452,yy202211,3
39,OH,452,yy202212,4.9
39,OH,452,yy202301,8.8
39,OH,452,yy202302,15.2
39,OH,452,yy202303,5.4
39,OH,452,yy202304,4.7
39,OH,452,yy202305,0.7
39,OH,452,yy202306,3.7
39,OH,452,yy202307,3.7
39,OH,452,yy202308,2.8
39,OH,452,yy202309,1.4
39,OH,452,yy202310,0.7
39,OH,452,yy202311,2.7
39,OH,452,yy202312,2.6
39,OH,452,yy202401,0.4
39,OH,452,yy202402,2.1
39,OH,452,yy202403,8.2
39,OH,452,yy202404,-1.2
39,OH,452,yy202405,4.6
39,OH,452,yy202406,1.7
39,OH,452,yy202407,6.4
39,OH,452,yy202408,4.5
39,OH,452,yy202409,1.3
39,OH,452,yy202410,4.8
39,OH,453,yy201901,-0.9
39,OH,453,yy201902,6.9
39,OH,453,yy201903,0.5
39,OH,453,yy201904,0.5
39,OH,453,yy201905,2
39,OH,453,yy201906,-0.4
39,OH,453,yy201907,7.5
39,OH,453,yy201908,3
39,OH,453,yy201909,3.3
39,OH,453,yy201910,13.9
39,OH,453,yy201911,1.9
39,OH,453,yy201912,6.9
39,OH,453,yy202001,13.7
39,OH,453,yy202002,11
39,OH,453,yy202003,-7.6
39,OH,453,yy202004,-34
39,OH,453,yy202005,-26.2
39,OH,453,yy202006,-2.7
39,OH,453,yy202007,5.9
39,OH,453,yy202008,-0.8
39,OH,453,yy202009,2
39,OH,453,yy202010,-6.1
39,OH,453,yy202011,8.4
39,OH,453,yy202012,13
39,OH,453,yy202101,3
39,OH,453,yy202102,-3.2
39,OH,453,yy202103,37.4
39,OH,453,yy202104,90.7
39,OH,453,yy202105,41
39,OH,453,yy202106,26.9
39,OH,453,yy202107,14.7
39,OH,453,yy202108,17.8
39,OH,453,yy202109,21.1
39,OH,453,yy202110,18.2
39,OH,453,yy202111,11.6
39,OH,453,yy202112,9.5
39,OH,453,yy202201,5.2
39,OH,453,yy202202,6.1
39,OH,453,yy202203,-7.6
39,OH,453,yy202204,-7
39,OH,453,yy202205,0.9
39,OH,453,yy202206,0.6
39,OH,453,yy202207,-0.3
39,OH,453,yy202208,-0.1
39,OH,453,yy202209,-4.2
39,OH,453,yy202210,-3.4
39,OH,453,yy202211,-14.2
39,OH,453,yy202212,-12.6
39,OH,453,yy202301,-8.2
39,OH,453,yy202302,-7
39,OH,453,yy202303,-6.5
39,OH,453,yy202304,1.8
39,OH,453,yy202305,5.1
39,OH,453,yy202306,3.6
39,OH,453,yy202307,0.5
39,OH,453,yy202308,-8.2
39,OH,453,yy202309,3.5
39,OH,453,yy202310,2.1
39,OH,453,yy202311,16
39,OH,453,yy202312,10.7
39,OH,453,yy202401,10.6
39,OH,453,yy202402,17.3
39,OH,453,yy202403,22.9
39,OH,453,yy202404,10.5
39,OH,453,yy202405,5.1
39,OH,453,yy202406,0
39,OH,453,yy202407,-3.7
39,OH,453,yy202408,9.1
39,OH,453,yy202409,2
39,OH,453,yy202410,7.3
39,OH,TOTAL,yy201901,1.3
39,OH,TOTAL,yy201902,-1.3
39,OH,TOTAL,yy201903,-0.1
39,OH,TOTAL,yy201904,5.9
39,OH,TOTAL,yy201905,1
39,OH,TOTAL,yy201906,0.6
39,OH,TOTAL,yy201907,5.5
39,OH,TOTAL,yy201908,2.3
39,OH,TOTAL,yy201909,0.3
39,OH,TOTAL,yy201910,1
39,OH,TOTAL,yy201911,1.6
39,OH,TOTAL,yy201912,1.5
39,OH,TOTAL,yy202001,4
39,OH,TOTAL,yy202002,7.6
39,OH,TOTAL,yy202003,-7.4
39,OH,TOTAL,yy202004,-21.9
39,OH,TOTAL,yy202005,-4.4
39,OH,TOTAL,yy202006,4.5
39,OH,TOTAL,yy202007,2.9
39,OH,TOTAL,yy202008,0
39,OH,TOTAL,yy202009,6.6
39,OH,TOTAL,yy202010,3.1
39,OH,TOTAL,yy202011,-0.3
39,OH,TOTAL,yy202012,5.3
39,OH,TOTAL,yy202101,8.4
39,OH,TOTAL,yy202102,0.3
39,OH,TOTAL,yy202103,31.1
39,OH,TOTAL,yy202104,53.5
39,OH,TOTAL,yy202105,21.5
39,OH,TOTAL,yy202106,14.9
39,OH,TOTAL,yy202107,12.3
39,OH,TOTAL,yy202108,11.8
39,OH,TOTAL,yy202109,9.6
39,OH,TOTAL,yy202110,13.6
39,OH,TOTAL,yy202111,16.8
39,OH,TOTAL,yy202112,12
39,OH,TOTAL,yy202201,8.7
39,OH,TOTAL,yy202202,14.1
39,OH,TOTAL,yy202203,4.1
39,OH,TOTAL,yy202204,5.8
39,OH,TOTAL,yy202205,5.3
39,OH,TOTAL,yy202206,7.9
39,OH,TOTAL,yy202207,4.8
39,OH,TOTAL,yy202208,8.9
39,OH,TOTAL,yy202209,10.1
39,OH,TOTAL,yy202210,6
39,OH,TOTAL,yy202211,3.4
39,OH,TOTAL,yy202212,2.2
39,OH,TOTAL,yy202301,6.5
39,OH,TOTAL,yy202302,5.7
39,OH,TOTAL,yy202303,-0.9
39,OH,TOTAL,yy202304,-1.5
39,OH,TOTAL,yy202305,1.1
39,OH,TOTAL,yy202306,-1.2
39,OH,TOTAL,yy202307,0
39,OH,TOTAL,yy202308,2.4
39,OH,TOTAL,yy202309,2
39,OH,TOTAL,yy202310,0.2
39,OH,TOTAL,yy202311,2.3
39,OH,TOTAL,yy202312,2.1
39,OH,TOTAL,yy202401,-1.9
39,OH,TOTAL,yy202402,4.5
39,OH,TOTAL,yy202403,1.9
39,OH,TOTAL,yy202404,0.8
39,OH,TOTAL,yy202405,2
39,OH,TOTAL,yy202406,-1.7
39,OH,TOTAL,yy202407,4.2
