city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Point Baker,Point Baker,FL,Florida,12113,Santa Rosa County,30.6855,-87.0522
Ely,Ely,MN,Minnesota,27137,St. Louis County,47.9054,-91.8517
North Plains,North Plains,OR,Oregon,41067,Washington County,45.5974,-122.9948
Brillion,Brillion,WI,Wisconsin,55015,Calumet County,44.1758,-88.0707
Palo Cedro,Palo Cedro,CA,California,06089,Shasta County,40.5658,-122.2425
Paw Paw Lake,Paw Paw Lake,MI,Michigan,26021,Berrien County,42.2113,-86.2759
Aguas Buenas,Aguas Buenas,PR,Puerto Rico,72007,Aguas Buenas County,18.2573,-66.1061
Ravena,Ravena,NY,New York,36001,Albany County,42.4755,-73.8112
Marion,Marion,AL,Alabama,01105,Perry County,32.6318,-87.3172
Avery Creek,Avery Creek,NC,North Carolina,37021,Buncombe County,35.4651,-82.5719
East Dennis,East Dennis,MA,Massachusetts,25001,Barnstable County,41.7392,-70.1577
Karnes City,Karnes City,TX,Texas,48255,Karnes County,28.8858,-97.9002
Algona,Algona,WA,Washington,53033,King County,47.282,-122.2504
Johnson Creek,Johnson Creek,WI,Wisconsin,55055,Jefferson County,43.0812,-88.7702
Fort McKinley,Fort McKinley,OH,Ohio,39113,Montgomery County,39.8027,-84.246
Sugar Creek,Sugar Creek,MO,Missouri,29095,Jackson County,39.1433,-94.3994
Athens,Athens,PA,Pennsylvania,42015,Bradford County,41.9515,-76.5187
Lake Erie Beach,Lake Erie Beach,NY,New York,36029,Erie County,42.6242,-79.0786
Perkins,Perkins,OK,Oklahoma,40119,Payne County,35.9785,-97.0301
Narragansett Pier,Narragansett Pier,RI,Rhode Island,44009,Washington County,41.4281,-71.4668
Ossian,Ossian,IN,Indiana,18179,Wells County,40.877,-85.1683
West Liberty,West Liberty,KY,Kentucky,21175,Morgan County,37.9161,-83.2668
Gowanda,Gowanda,NY,New York,36009,Cattaraugus County,42.4612,-78.9339
Kaunakakai,Kaunakakai,HI,Hawaii,15009,Maui County,21.0905,-156.9981
Hartford,Hartford,SD,South Dakota,46099,Minnehaha County,43.621,-96.9424
Hamburg,Hamburg,NJ,New Jersey,34037,Sussex County,41.1485,-74.5736
South Dennis,South Dennis,MA,Massachusetts,25001,Barnstable County,41.7051,-70.1537
Blairsville,Blairsville,PA,Pennsylvania,42063,Indiana County,40.4326,-79.2599
Petersburg,Petersburg,AK,Alaska,02195,Petersburg County,56.7566,-132.8727
Moosup,Moosup,CT,Connecticut,09015,Windham County,41.7173,-71.8757
Moose Lake,Moose Lake,MN,Minnesota,27017,Carlton County,46.4442,-92.7654
Knoxville,Knoxville,IL,Illinois,17095,Knox County,40.907,-90.2857
Lowesville,Lowesville,NC,North Carolina,37109,Lincoln County,35.4193,-80.9998
Groveville,Groveville,NJ,New Jersey,34021,Mercer County,40.1679,-74.6523
Lewes,Lewes,DE,Delaware,10005,Sussex County,38.7776,-75.145
Sisco Heights,Sisco Heights,WA,Washington,53061,Snohomish County,48.118,-122.1112
Milford,Milford,IA,Iowa,19059,Dickinson County,43.3336,-95.1478
Hoosick Falls,Hoosick Falls,NY,New York,36083,Rensselaer County,42.9009,-73.35
Paris,Paris,AR,Arkansas,05083,Logan County,35.2894,-93.7252
Baldwyn,Baldwyn,MS,Mississippi,28081,Lee County,34.5071,-88.6416
North Browning,North Browning,MT,Montana,30035,Glacier County,48.5706,-113.0267
Blue Earth,Blue Earth,MN,Minnesota,27043,Faribault County,43.6409,-94.1005
Hiawatha,Hiawatha,KS,Kansas,20013,Brown County,39.8519,-95.538
Centerville,Centerville,PA,Pennsylvania,42125,Washington County,40.03,-79.9633
Dandridge,Dandridge,TN,Tennessee,47089,Jefferson County,36.0284,-83.4308
Boiling Springs,Boiling Springs,PA,Pennsylvania,42041,Cumberland County,40.1592,-77.1391
Oakridge,Oakridge,OR,Oregon,41039,Lane County,43.7451,-122.4638
Brodhead,Brodhead,WI,Wisconsin,55045,Green County,42.6168,-89.3756
Mount Shasta,Mount Shasta,CA,California,06093,Siskiyou County,41.3206,-122.315
Mannford,Mannford,OK,Oklahoma,40037,Creek County,36.1306,-96.334
Howards Grove,Howards Grove,WI,Wisconsin,55117,Sheboygan County,43.8261,-87.8232
River Road,River Road,NC,North Carolina,37013,Beaufort County,35.5107,-76.9898
Kingstree,Kingstree,SC,South Carolina,45089,Williamsburg County,33.6665,-79.8292
Ocala Estates,Ocala Estates,FL,Florida,12083,Marion County,29.2018,-82.3098
Willcox,Willcox,AZ,Arizona,04003,Cochise County,32.2515,-109.8359
Niantic,Niantic,CT,Connecticut,09011,New London County,41.3258,-72.1952
Brackenridge,Brackenridge,PA,Pennsylvania,42003,Allegheny County,40.6079,-79.7411
Eielson AFB,Eielson AFB,AK,Alaska,02090,Fairbanks North Star County,64.6741,-147.0605
Wesleyville,Wesleyville,PA,Pennsylvania,42049,Erie County,42.1369,-80.0123
Rush City,Rush City,MN,Minnesota,27025,Chisago County,45.6875,-92.9655
Montgomery,Montgomery,MN,Minnesota,27079,Le Sueur County,44.445,-93.5797
Dundee,Dundee,OR,Oregon,41071,Yamhill County,45.2759,-123.007
Williams,Williams,AZ,Arizona,04005,Coconino County,35.2476,-112.1834
South Jacksonville,South Jacksonville,IL,Illinois,17137,Morgan County,39.7025,-90.2292
Sleepy Hollow,Sleepy Hollow,IL,Illinois,17089,Kane County,42.0912,-88.3138
Winnsboro,Winnsboro,SC,South Carolina,45039,Fairfield County,34.3718,-81.0907
Peaceful Valley,Peaceful Valley,WA,Washington,53073,Whatcom County,48.9507,-122.1484
Havana,Havana,IL,Illinois,17125,Mason County,40.295,-90.0566
Macungie,Macungie,PA,Pennsylvania,42077,Lehigh County,40.5165,-75.5545
Penbrook,Penbrook,PA,Pennsylvania,42043,Dauphin County,40.2781,-76.8483
South Alamo,South Alamo,TX,Texas,48215,Hidalgo County,26.1517,-98.1079
Livingston,Livingston,AL,Alabama,01119,Sumter County,32.5982,-88.1891
Moss Beach,Moss Beach,CA,California,06081,San Mateo County,37.5184,-122.5036
Yorkville,Yorkville,WI,Wisconsin,55101,Racine County,42.7155,-88.0097
Buffalo,Buffalo,MO,Missouri,29059,Dallas County,37.6444,-93.097
Corning,Corning,AR,Arkansas,05021,Clay County,36.4134,-90.5839
West Fork,West Fork,AR,Arkansas,05143,Washington County,35.9355,-94.18
Minerva,Minerva,OH,Ohio,39151,Stark County,40.7306,-81.1023
Hogansville,Hogansville,GA,Georgia,13285,Troup County,33.1674,-84.9027
Milton,Milton,DE,Delaware,10005,Sussex County,38.775,-75.3102
Woodbourne,Woodbourne,PA,Pennsylvania,42017,Bucks County,40.2017,-74.8873
Beloit,Beloit,KS,Kansas,20123,Mitchell County,39.4645,-98.1082
Waialua,Waialua,HI,Hawaii,15003,Honolulu County,21.566,-158.1199
Hinton,Hinton,OK,Oklahoma,40015,Caddo County,35.4895,-98.3575
Algoma,Algoma,WI,Wisconsin,55061,Kewaunee County,44.6058,-87.4465
Port Angeles East,Port Angeles East,WA,Washington,53009,Clallam County,48.1041,-123.3694
Rockfish,Rockfish,NC,North Carolina,37093,Hoke County,34.9902,-79.0694
Garnett,Garnett,KS,Kansas,20003,Anderson County,38.2845,-95.2408
Melbourne Beach,Melbourne Beach,FL,Florida,12009,Brevard County,28.0668,-80.561
Rockwood,Rockwood,MI,Michigan,26163,Wayne County,42.0705,-83.243
Chandler,Chandler,TX,Texas,48213,Henderson County,32.3065,-95.4781
Wellford,Wellford,SC,South Carolina,45083,Spartanburg County,34.962,-82.0937
Newton,Newton,MS,Mississippi,28101,Newton County,32.3296,-89.1534
Orofino,Orofino,ID,Idaho,16035,Clearwater County,46.4866,-116.2572
Cashmere,Cashmere,WA,Washington,53007,Chelan County,47.5175,-120.467
Country Club,Country Club,MO,Missouri,29003,Andrew County,39.8388,-94.8205
Mobridge,Mobridge,SD,South Dakota,46129,Walworth County,45.5409,-100.4349
Sharpsburg,Sharpsburg,PA,Pennsylvania,42003,Allegheny County,40.494,-79.9249
Brent,Brent,AL,Alabama,01007,Bibb County,32.9421,-87.1753
Mount Penn,Mount Penn,PA,Pennsylvania,42011,Berks County,40.3287,-75.8897
Stonybrook,Stonybrook,PA,Pennsylvania,42133,York County,39.9811,-76.6306
Burlington,Burlington,CO,Colorado,08063,Kit Carson County,39.3042,-102.2712
Galena,Galena,IL,Illinois,17085,Jo Daviess County,42.4218,-90.4293
Warrior,Warrior,AL,Alabama,01073,Jefferson County,33.8149,-86.8157
Cuthbert,Cuthbert,GA,Georgia,13243,Randolph County,31.7713,-84.794
Leisuretowne,Leisuretowne,NJ,New Jersey,34005,Burlington County,39.8987,-74.7059
Chimayo,Chimayo,NM,New Mexico,35049,Santa Fe County,35.9981,-105.9413
Redwood,Redwood,OR,Oregon,41033,Josephine County,42.4219,-123.3915
Buzzards Bay,Buzzards Bay,MA,Massachusetts,25001,Barnstable County,41.755,-70.6128
Cuba,Cuba,MO,Missouri,29055,Crawford County,38.0671,-91.4057
Desert View Highlands,Desert View Highlands,CA,California,06037,Los Angeles County,34.5903,-118.1535
South Beach,South Beach,FL,Florida,12061,Indian River County,27.5883,-80.3435
Bunnell,Bunnell,FL,Florida,12035,Flagler County,29.4193,-81.3231
Tangelo Park,Tangelo Park,FL,Florida,12095,Orange County,28.456,-81.4465
Sherwood,Sherwood,WI,Wisconsin,55015,Calumet County,44.1763,-88.2756
Lake Royale,Lake Royale,NC,North Carolina,37069,Franklin County,35.9666,-78.196
Vado,Vado,NM,New Mexico,35013,Doña Ana County,32.1278,-106.6571
Kotzebue,Kotzebue,AK,Alaska,02188,Northwest Arctic County,66.8766,-162.5231
Gloucester Courthouse,Gloucester Courthouse,VA,Virginia,51073,Gloucester County,37.4053,-76.526
Monmouth Beach,Monmouth Beach,NJ,New Jersey,34025,Monmouth County,40.3364,-73.9863
Bath,Bath,MI,Michigan,26037,Clinton County,42.8199,-84.4544
State Line,State Line,PA,Pennsylvania,42055,Franklin County,39.7329,-77.7247
Ladysmith,Ladysmith,WI,Wisconsin,55107,Rusk County,45.4606,-91.0973
Ferriday,Ferriday,LA,Louisiana,22029,Concordia County,31.6343,-91.5562
Tipton,Tipton,CA,California,06107,Tulare County,36.0572,-119.3135
Eagle Lake,Eagle Lake,MN,Minnesota,27013,Blue Earth County,44.1636,-93.8823
Port Washington North,Port Washington North,NY,New York,36059,Nassau County,40.8434,-73.7014
Glasgow,Glasgow,MT,Montana,30105,Valley County,48.199,-106.6321
McChord AFB,McChord AFB,WA,Washington,53053,Pierce County,47.133,-122.4923
West Burlington,West Burlington,IA,Iowa,19057,Des Moines County,40.8215,-91.1755
Tallapoosa,Tallapoosa,GA,Georgia,13143,Haralson County,33.7335,-85.2859
Coquí,Coqui,PR,Puerto Rico,72123,Salinas County,17.9793,-66.2255
Biscoe,Biscoe,NC,North Carolina,37123,Montgomery County,35.3585,-79.7816
North Shore,North Shore,VA,Virginia,51067,Franklin County,37.0783,-79.6525
Lodi,Lodi,WI,Wisconsin,55021,Columbia County,43.3154,-89.5367
Elizabethtown,Elizabethtown,NC,North Carolina,37017,Bladen County,34.6219,-78.6074
Chico,Chico,WA,Washington,53035,Kitsap County,47.6226,-122.7193
Red Bay,Red Bay,AL,Alabama,01059,Franklin County,34.4357,-88.1361
Monument Beach,Monument Beach,MA,Massachusetts,25001,Barnstable County,41.7192,-70.606
Carrollton,Carrollton,OH,Ohio,39019,Carroll County,40.5787,-81.0907
Denmark,Denmark,SC,South Carolina,45009,Bamberg County,33.3152,-81.1364
Gambrills,Gambrills,MD,Maryland,24003,Anne Arundel County,39.0927,-76.6511
Bishop,Bishop,TX,Texas,48355,Nueces County,27.5852,-97.7975
Gleed,Gleed,WA,Washington,53077,Yakima County,46.6594,-120.6025
Barton Creek,Barton Creek,TX,Texas,48453,Travis County,30.2818,-97.8681
Hideaway,Hideaway,TX,Texas,48423,Smith County,32.489,-95.4578
Cassville,Cassville,MO,Missouri,29009,Barry County,36.6786,-93.8682
Georgetown,Georgetown,IL,Illinois,17183,Vermilion County,39.9774,-87.6354
Wrightstown,Wrightstown,WI,Wisconsin,55009,Brown County,44.3263,-88.1756
Cutten,Cutten,CA,California,06023,Humboldt County,40.7657,-124.1445
Nyssa,Nyssa,OR,Oregon,41045,Malheur County,43.8779,-116.9956
Saluda,Saluda,SC,South Carolina,45081,Saluda County,34.0009,-81.7713
Villa Ridge,Villa Ridge,MO,Missouri,29071,Franklin County,38.4676,-90.8854
New Holstein,New Holstein,WI,Wisconsin,55015,Calumet County,43.9491,-88.0942
Val Verde,Val Verde,CA,California,06037,Los Angeles County,34.4504,-118.6717
Cleveland,Cleveland,OK,Oklahoma,40117,Pawnee County,36.3008,-96.4635
Hanceville,Hanceville,AL,Alabama,01043,Cullman County,34.0632,-86.7645
McDonald,McDonald,OH,Ohio,39155,Trumbull County,41.1636,-80.7233
Brightwaters,Brightwaters,NY,New York,36103,Suffolk County,40.7193,-73.2642
Harriman,Harriman,NY,New York,36071,Orange County,41.3088,-74.1445
Reliez Valley,Reliez Valley,CA,California,06013,Contra Costa County,37.9399,-122.1027
Blountstown,Blountstown,FL,Florida,12013,Calhoun County,30.443,-85.0455
Fiskdale,Fiskdale,MA,Massachusetts,25027,Worcester County,42.1229,-72.1089
Ingalls Park,Ingalls Park,IL,Illinois,17197,Will County,41.5204,-88.0345
Slippery Rock,Slippery Rock,PA,Pennsylvania,42019,Butler County,41.0695,-80.058
Wolfdale,Wolfdale,PA,Pennsylvania,42125,Washington County,40.1979,-80.3001
Lutcher,Lutcher,LA,Louisiana,22093,St. James County,30.0646,-90.7124
Erda,Erda,UT,Utah,49045,Tooele County,40.6028,-112.3214
Southern Gateway,Southern Gateway,VA,Virginia,51179,Stafford County,38.3489,-77.5036
Claryville,Claryville,KY,Kentucky,21037,Campbell County,38.914,-84.4095
Hilltop,Hilltop,SC,South Carolina,45083,Spartanburg County,34.9755,-81.9586
Morongo Valley,Morongo Valley,CA,California,06071,San Bernardino County,34.0724,-116.5627
Lebanon,Lebanon,VA,Virginia,51167,Russell County,36.8991,-82.0784
Wellsville,Wellsville,OH,Ohio,39029,Columbiana County,40.6042,-80.655
Park Hills,Park Hills,KY,Kentucky,21117,Kenton County,39.0692,-84.5313
Greenwood,Greenwood,LA,Louisiana,22017,Caddo County,32.4359,-93.9643
Putney,Putney,GA,Georgia,13095,Dougherty County,31.4755,-84.101
Zillah,Zillah,WA,Washington,53077,Yakima County,46.4084,-120.2727
Vivian,Vivian,LA,Louisiana,22017,Caddo County,32.8711,-93.9862
Lincoln Heights,Lincoln Heights,OH,Ohio,39061,Hamilton County,39.2434,-84.457
Wilder,Wilder,KY,Kentucky,21037,Campbell County,39.0401,-84.4816
Big Coppitt Key,Big Coppitt Key,FL,Florida,12087,Monroe County,24.5914,-81.6574
Northeast Ithaca,Northeast Ithaca,NY,New York,36109,Tompkins County,42.4703,-76.4623
Maybrook,Maybrook,NY,New York,36071,Orange County,41.4881,-74.213
Piney Point Village,Piney Point Village,TX,Texas,48201,Harris County,29.7588,-95.5156
Orchard City,Orchard City,CO,Colorado,08029,Delta County,38.8144,-107.9705
Central Park,Central Park,WA,Washington,53027,Grays Harbor County,46.9705,-123.7018
Tipton,Tipton,IA,Iowa,19031,Cedar County,41.7701,-91.1283
Pine City,Pine City,MN,Minnesota,27115,Pine County,45.8368,-92.9682
Skidway Lake,Skidway Lake,MI,Michigan,26129,Ogemaw County,44.1918,-84.0467
Millersburg,Millersburg,OH,Ohio,39075,Holmes County,40.5533,-81.9171
Horace,Horace,ND,North Dakota,38017,Cass County,46.7558,-96.9078
Big Sky,Big Sky,MT,Montana,30031,Gallatin County,45.2592,-111.3426
Valley View,Valley View,PA,Pennsylvania,42133,York County,39.9497,-76.701
Winfield,Winfield,WV,West Virginia,54079,Putnam County,38.5292,-81.8857
Shelby,Shelby,MT,Montana,30101,Toole County,48.5031,-111.8614
East Greenville,East Greenville,PA,Pennsylvania,42091,Montgomery County,40.4057,-75.5059
Red Springs,Red Springs,NC,North Carolina,37155,Robeson County,34.8046,-79.1822
Montezuma,Montezuma,GA,Georgia,13193,Macon County,32.2997,-84.0246
La Paloma,La Paloma,TX,Texas,48061,Cameron County,26.0518,-97.6552
Valhalla,Valhalla,NY,New York,36119,Westchester County,41.0773,-73.7778
Hokendauqua,Hokendauqua,PA,Pennsylvania,42077,Lehigh County,40.6585,-75.4952
Wewoka,Wewoka,OK,Oklahoma,40133,Seminole County,35.1441,-96.4968
Dover Base Housing,Dover Base Housing,DE,Delaware,10001,Kent County,39.1178,-75.4837
Churchill,Churchill,PA,Pennsylvania,42003,Allegheny County,40.4389,-79.8416
Grantville,Grantville,GA,Georgia,13077,Coweta County,33.2371,-84.8293
West Union,West Union,OH,Ohio,39001,Adams County,38.7917,-83.5441
Holmes Beach,Holmes Beach,FL,Florida,12081,Manatee County,27.5108,-82.7152
East Brewton,East Brewton,AL,Alabama,01053,Escambia County,31.0906,-87.0556
Le Roy,Le Roy,IL,Illinois,17113,McLean County,40.3395,-88.7628
Mount Morris,Mount Morris,MI,Michigan,26049,Genesee County,43.1176,-83.6987
Erwinville,Erwinville,LA,Louisiana,22121,West Baton Rouge County,30.541,-91.3885
Hollywood Park,Hollywood Park,TX,Texas,48029,Bexar County,29.5994,-98.4841
Edgewood,Edgewood,PA,Pennsylvania,42003,Allegheny County,40.4313,-79.8839
Mineral Springs,Mineral Springs,NC,North Carolina,37179,Union County,34.9412,-80.6847
Country Squire Lakes,Country Squire Lakes,IN,Indiana,18079,Jennings County,39.038,-85.6849
Woodbury Heights,Woodbury Heights,NJ,New Jersey,34015,Gloucester County,39.816,-75.1511
Nicholls,Nicholls,GA,Georgia,13069,Coffee County,31.5186,-82.6396
Tybee Island,Tybee Island,GA,Georgia,13051,Chatham County,32.0095,-80.8531
San Saba,San Saba,TX,Texas,48411,San Saba County,31.1975,-98.7194
DeQuincy,DeQuincy,LA,Louisiana,22019,Calcasieu County,30.449,-93.4456
Summit,Summit,MS,Mississippi,28113,Pike County,31.2808,-90.467
Clyde Hill,Clyde Hill,WA,Washington,53033,King County,47.6304,-122.218
Pitcairn,Pitcairn,PA,Pennsylvania,42003,Allegheny County,40.4079,-79.7765
Biscayne Park,Biscayne Park,FL,Florida,12086,Miami-Dade County,25.8818,-80.1814
East Dundee,East Dundee,IL,Illinois,17089,Kane County,42.0972,-88.2545
Summit Hill,Summit Hill,PA,Pennsylvania,42025,Carbon County,40.8249,-75.8464
Byrnes Mill,Byrnes Mill,MO,Missouri,29099,Jefferson County,38.4395,-90.5741
South Pittsburg,South Pittsburg,TN,Tennessee,47115,Marion County,35.0111,-85.7183
Burgaw,Burgaw,NC,North Carolina,37141,Pender County,34.5509,-77.9224
Corunna,Corunna,MI,Michigan,26155,Shiawassee County,42.9837,-84.1162
Stanton,Stanton,KY,Kentucky,21197,Powell County,37.8465,-83.8564
Kurtistown,Kurtistown,HI,Hawaii,15001,Hawaii County,19.586,-155.0713
Marshall,Marshall,VA,Virginia,51061,Fauquier County,38.8661,-77.8453
Salmon,Salmon,ID,Idaho,16059,Lemhi County,45.1743,-113.8947
Kingman,Kingman,KS,Kansas,20095,Kingman County,37.648,-98.1167
Hill 'n Dale,Hill 'n Dale,FL,Florida,12053,Hernando County,28.519,-82.2918
Proctor,Proctor,MN,Minnesota,27137,St. Louis County,46.7407,-92.2282
Okemah,Okemah,OK,Oklahoma,40107,Okfuskee County,35.4292,-96.2998
San Antonio Heights,San Antonio Heights,CA,California,06071,San Bernardino County,34.1573,-117.6592
Sandia Heights,Sandia Heights,NM,New Mexico,35001,Bernalillo County,35.1747,-106.4884
Fairport Harbor,Fairport Harbor,OH,Ohio,39085,Lake County,41.7475,-81.2731
Mount Gilead,Mount Gilead,OH,Ohio,39117,Morrow County,40.5532,-82.828
Nashville,Nashville,IL,Illinois,17189,Washington County,38.3541,-89.377
Hicksville,Hicksville,OH,Ohio,39039,Defiance County,41.2944,-84.7648
Myerstown,Myerstown,PA,Pennsylvania,42075,Lebanon County,40.3722,-76.3055
George West,George West,TX,Texas,48297,Live Oak County,28.33,-98.1183
Atoka,Atoka,OK,Oklahoma,40005,Atoka County,34.386,-96.1317
Arthurtown,Arthurtown,SC,South Carolina,45079,Richland County,33.9644,-81.0023
Cutchogue,Cutchogue,NY,New York,36103,Suffolk County,41.0168,-72.4871
West Sand Lake,West Sand Lake,NY,New York,36083,Rensselaer County,42.6402,-73.6033
Bamberg,Bamberg,SC,South Carolina,45009,Bamberg County,33.2995,-81.0323
Cannon AFB,Cannon AFB,NM,New Mexico,35009,Curry County,34.3885,-103.3185
Vienna,Vienna,GA,Georgia,13093,Dooly County,32.0926,-83.7868
Savanna,Savanna,IL,Illinois,17015,Carroll County,42.0904,-90.1395
Gloverville,Gloverville,SC,South Carolina,45003,Aiken County,33.5274,-81.8144
Ripley,Ripley,WV,West Virginia,54035,Jackson County,38.8201,-81.7091
Ashland,Ashland,NE,Nebraska,31155,Saunders County,41.0396,-96.3723
Pottsville,Pottsville,AR,Arkansas,05115,Pope County,35.2312,-93.0654
Valley Green,Valley Green,PA,Pennsylvania,42133,York County,40.1567,-76.7947
Nevada City,Nevada City,CA,California,06057,Nevada County,39.2607,-121.0231
Nags Head,Nags Head,NC,North Carolina,37055,Dare County,35.9473,-75.6273
East Syracuse,East Syracuse,NY,New York,36067,Onondaga County,43.0638,-76.0698
Dry Ridge,Dry Ridge,OH,Ohio,39061,Hamilton County,39.2589,-84.6342
Salunga,Salunga,PA,Pennsylvania,42071,Lancaster County,40.0929,-76.4279
Marin City,Marin City,CA,California,06041,Marin County,37.871,-122.5137
Early,Early,TX,Texas,48049,Brown County,31.7421,-98.9366
Corydon,Corydon,IN,Indiana,18061,Harrison County,38.213,-86.1257
Yerington,Yerington,NV,Nevada,32019,Lyon County,38.9554,-119.1101
Grand Saline,Grand Saline,TX,Texas,48467,Van Zandt County,32.6776,-95.7114
Hawaiian Acres,Hawaiian Acres,HI,Hawaii,15001,Hawaii County,19.5324,-155.0498
Auberry,Auberry,CA,California,06019,Fresno County,37.0853,-119.4495
Riverview,Riverview,MO,Missouri,29189,St. Louis County,38.7442,-90.211
Kingwood,Kingwood,WV,West Virginia,54077,Preston County,39.4719,-79.6822
Baiting Hollow,Baiting Hollow,NY,New York,36103,Suffolk County,40.9582,-72.7395
Wyoming,Wyoming,PA,Pennsylvania,42079,Luzerne County,41.3058,-75.8418
Northwest Harwinton,Northwest Harwinton,CT,Connecticut,09005,Litchfield County,41.7769,-73.0794
Snowmass Village,Snowmass Village,CO,Colorado,08097,Pitkin County,39.2212,-106.9392
