area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,42314,17,0,62066,FALSE,FALSE,FALSE
US000,5,423140,18,0,62066,FALSE,TRUE,FALSE
US000,5,4232,16,0,83121,FALSE,FALSE,FALSE
US000,5,42321,17,0,86050,FALSE,FALSE,FALSE
US000,5,423210,18,0,86050,FALSE,TRUE,FALSE
US000,5,42322,17,0,80742,FALSE,FALSE,FALSE
US000,5,423220,18,0,80742,FALSE,TRUE,FALSE
US000,5,4233,16,0,87096,FALSE,FALSE,FALSE
US000,5,42331,17,0,85926,FALSE,FALSE,FALSE
US000,5,423310,18,0,85926,FALSE,TRUE,FALSE
US000,5,42332,17,0,81236,FALSE,FALSE,FALSE
US000,5,423320,18,0,81236,FALSE,TRUE,FALSE
US000,5,42333,17,0,97828,FALSE,FALSE,FALSE
US000,5,423330,18,0,97828,FALSE,TRUE,FALSE
US000,5,42339,17,0,87814,FALSE,FALSE,FALSE
US000,5,423390,18,0,87814,FALSE,TRUE,FALSE
US000,5,4234,16,0,141918,FALSE,FALSE,FALSE
US000,5,42341,17,0,127152,FALSE,FALSE,FALSE
US000,5,423410,18,0,127152,FALSE,TRUE,FALSE
US000,5,42342,17,0,86922,FALSE,FALSE,FALSE
US000,5,423420,18,0,86922,FALSE,TRUE,FALSE
US000,5,42343,17,0,196068,FALSE,FALSE,FALSE
US000,5,423430,18,0,196068,FALSE,TRUE,FALSE
US000,5,42344,17,0,83725,FALSE,FALSE,FALSE
US000,5,423440,18,0,83725,FALSE,TRUE,FALSE
US000,5,42345,17,0,133882,FALSE,FALSE,FALSE
US000,5,423450,18,0,133882,FALSE,TRUE,FALSE
US000,5,42346,17,0,93241,FALSE,FALSE,FALSE
US000,5,423460,18,0,93241,FALSE,TRUE,FALSE
US000,5,42349,17,0,107275,FALSE,FALSE,FALSE
US000,5,423490,18,0,107275,FALSE,TRUE,FALSE
US000,5,4235,16,0,94376,FALSE,FALSE,FALSE
US000,5,42351,17,0,92918,FALSE,FALSE,FALSE
US000,5,423510,18,0,92918,FALSE,TRUE,FALSE
US000,5,42352,17,0,168487,FALSE,FALSE,FALSE
