date,xr_eur_usd,xr_jpy_usd,xr_krw_usd
07/08/2001,1.13960114,123.83,1290
08/08/2001,1.139211666,123.2,1285
09/08/2001,1.125365744,123.03,1289
10/08/2001,1.118568233,121.97,1284
13/08/2001,1.113213848,122.46,1284
14/08/2001,1.108033241,121.6,1289
15/08/2001,1.097213079,119.92,1284
16/08/2001,1.094331364,120.11,1284
17/08/2001,1.091107474,120.37,1284
20/08/2001,1.095650268,120.72,1286
21/08/2001,1.097092704,119.91,1284
22/08/2001,1.087665869,119.91,1283
23/08/2001,1.090988436,119.84,1284
24/08/2001,1.096972356,120.13,1281
27/08/2001,1.099142669,120.12,1281
28/08/2001,1.098659635,120.48,1281
29/08/2001,1.099263493,119.79,1282
30/08/2001,1.092418615,119.4,1284
31/08/2001,1.100110011,118.75,1284
03/09/2001,1.100110011,118.75,1284
04/09/2001,1.127649977,119.49,1281
05/09/2001,1.123974373,120.76,1282
06/09/2001,1.118193,120.95,1282
07/09/2001,1.10570544,120.07,1290
10/09/2001,1.112594571,121.08,1290
11/09/2001,1.112594571,121.08,1290
12/09/2001,1.102657404,119.53,1284.5
13/09/2001,1.100231049,118.81,1290
14/09/2001,1.087074682,117.38,1295
17/09/2001,1.087192868,117.59,1298.5
18/09/2001,1.083071591,117.32,1296
19/09/2001,1.074113856,117.3,1287
20/09/2001,1.080497029,115.89,1298
21/09/2001,1.099021871,116.73,1298
24/09/2001,1.09469075,117.52,1307
25/09/2001,1.084363479,117.78,1308
26/09/2001,1.083306251,117.89,1300
27/09/2001,1.089205969,119.69,1300
28/09/2001,1.099021871,119.23,1302
01/10/2001,1.091822251,120.27,1308
02/10/2001,1.09301563,120.78,1309
03/10/2001,1.089205969,120.67,1309
04/10/2001,1.093972213,120.63,1313
05/10/2001,1.090750436,120.37,1312
08/10/2001,1.090750436,120.37,1312
09/10/2001,1.092896175,120.2,1307
10/10/2001,1.096731739,120.43,1308
11/10/2001,1.110124334,121.57,1302
12/10/2001,1.101564221,120.93,1299
15/10/2001,1.101685579,120.94,1299
16/10/2001,1.099626127,121.27,1300
17/10/2001,1.10314396,121.05,1300
18/10/2001,1.108033241,121.18,1300
19/10/2001,1.112718371,121.15,1302
22/10/2001,1.122838536,122.45,1303
23/10/2001,1.124479928,122.83,1304
24/10/2001,1.120448179,122.86,1296
25/10/2001,1.115448968,122.72,1296
26/10/2001,1.120950566,122.99,1297
29/10/2001,1.106561912,122.08,1294
30/10/2001,1.103752759,122.07,1298
31/10/2001,1.111975981,122.54,1296
01/11/2001,1.10570544,121.87,1296
02/11/2001,1.106561912,121.68,1296
05/11/2001,1.115697869,121.72,1296
06/11/2001,1.114206128,121.15,1295
07/11/2001,1.111234582,121.05,1292
08/11/2001,1.122334456,119.98,1285
09/11/2001,1.11919418,120.25,1283
12/11/2001,1.11919418,120.25,1283
13/11/2001,1.134944955,121.45,1288
14/11/2001,1.132631102,121.67,1284
15/11/2001,1.134687394,122.4,1283
16/11/2001,1.130071194,122.67,1283
19/11/2001,1.138822458,123.27,1284
20/11/2001,1.132246377,122.62,1283
21/11/2001,1.138822458,123.19,1280
22/11/2001,1.138822458,123.19,1280
23/11/2001,1.140250855,124.44,1270
26/11/2001,1.134944955,124.2,1265
27/11/2001,1.13481616,124.17,1265
28/11/2001,1.128286133,123.29,1272
29/11/2001,1.126252956,123.82,1269
30/11/2001,1.116320607,123.22,1273
03/12/2001,1.123974373,123.9,1278
04/12/2001,1.123848056,124.28,1274.1
05/12/2001,1.129177958,124.4,1270.9
06/12/2001,1.121579183,124.83,1274.4
07/12/2001,1.122964627,125.66,1274
10/12/2001,1.12561909,126.27,1282.6
11/12/2001,1.123090746,126.23,1278.3
12/12/2001,1.117942985,126.52,1274.4
13/12/2001,1.114081996,126.32,1274.6
14/12/2001,1.10570544,127.24,1285.9
17/12/2001,1.10619469,127.54,1293.5
18/12/2001,1.108770374,127.97,1291.9
19/12/2001,1.111481605,128.2,1292.2
20/12/2001,1.114578689,128.55,1300.2
21/12/2001,1.128158845,129.48,1308.9
24/12/2001,1.139860937,129.9,1308.2
25/12/2001,1.139860937,129.9,1308.2
26/12/2001,1.139211666,130.79,1318
27/12/2001,1.130837951,131.47,1329.1
28/12/2001,1.133529812,131.3,1323
31/12/2001,1.123469273,131.04,1313.5
01/01/2002,1.123469273,131.04,1313.5
02/01/2002,1.107297088,132.02,1317.4
03/01/2002,1.112099644,131.76,1312.7
04/01/2002,1.117818019,131.02,1308.7
07/01/2002,1.119695443,130.93,1302
08/01/2002,1.120448179,132.53,1309.5
09/01/2002,1.125872551,132.62,1311.9
10/01/2002,1.120448179,132.61,1312.3
11/01/2002,1.122964627,132.17,1315.5
14/01/2002,1.11919418,131.83,1312.3
15/01/2002,1.121956692,131.14,1316.9
16/01/2002,1.131990038,131.77,1315.8
17/01/2002,1.136363636,132.13,1317.3
18/01/2002,1.130710086,132.64,1320.5
21/01/2002,1.130710086,132.64,1320.5
22/01/2002,1.13147771,133.98,1320.4
23/01/2002,1.131733816,134.25,1331.5
24/01/2002,1.138692781,134.64,1330.5
25/01/2002,1.155401502,134.47,1327.6
28/01/2002,1.162115049,133.43,1321.3
29/01/2002,1.157005669,133.51,1313.6
30/01/2002,1.156336725,132.84,1311
31/01/2002,1.163602513,134.06,1314.4
01/02/2002,1.161035644,133.77,1317.6
04/02/2002,1.151410478,132.71,1322.5
05/02/2002,1.153136531,133.9,1316.8
06/02/2002,1.150350857,133.72,1316.7
07/02/2002,1.150747986,133.49,1318.2
08/02/2002,1.145869142,134.77,1320.2
11/02/2002,1.139211666,133.62,1320.2
12/02/2002,1.140510949,132.82,1320.2
13/02/2002,1.145475372,133.23,1324.5
14/02/2002,1.147710318,132.26,1316.2
15/02/2002,1.145475372,132.76,1315.2
18/02/2002,1.145475372,132.76,1315.2
19/02/2002,1.141031492,133.45,1321
20/02/2002,1.148765078,133.76,1320
21/02/2002,1.147842057,134.27,1318.8
22/02/2002,1.141943588,133.85,1322
25/02/2002,1.147710318,133.89,1323.9
26/02/2002,1.151808339,134.35,1325.4
27/02/2002,1.157139551,134.63,1327.3
28/02/2002,1.155001155,133.96,1323.8
01/03/2002,1.155802127,133.35,1323.8
04/03/2002,1.148765078,132.2,1318.2
05/03/2002,1.14955742,132.31,1316.4
06/03/2002,1.13999088,130.85,1316.3
07/03/2002,1.137009665,127.07,1314.5
08/03/2002,1.142595978,128.21,1314.3
11/03/2002,1.140510949,128.08,1317
12/03/2002,1.141682841,128.67,1318.5
13/03/2002,1.140250855,129.43,1320.5
14/03/2002,1.13430127,128.94,1320.5
15/03/2002,1.133401337,129.1,1322.8
18/03/2002,1.133016089,131.27,1325.5
19/03/2002,1.135718342,132.3,1326.5
20/03/2002,1.131733816,131.6,1325.8
21/03/2002,1.131733816,131.86,1326.8
22/03/2002,1.137527016,132.88,1328.4
25/03/2002,1.140510949,133.46,1331.5
26/03/2002,1.14064104,132.78,1329.3
27/03/2002,1.146000458,132.61,1331.5
28/03/2002,1.147973826,132.61,1327
29/03/2002,1.147183664,132.7,1325.9
01/04/2002,1.135589371,133.32,1327.5
02/04/2002,1.138692781,133.4,1329
03/04/2002,1.135847342,132.65,1329
04/04/2002,1.1390819,132.3,1330.5
05/04/2002,1.135718342,131.73,1330.5
08/04/2002,1.142857143,131.27,1328.2
09/04/2002,1.137268282,131.03,1329.6
10/04/2002,1.137138958,130.75,1329.2
11/04/2002,1.132631102,131.55,1330
12/04/2002,1.137397634,132.09,1332
15/04/2002,1.136105431,131.95,1327.9
16/04/2002,1.132502831,131.19,1325.6
17/04/2002,1.125492403,130.7,1318.7
18/04/2002,1.123848056,129.84,1313.2
19/04/2002,1.124479928,130.5,1312.2
22/04/2002,1.126506703,129.9,1308.8
23/04/2002,1.123974373,129.89,1306.3
24/04/2002,1.121704992,129.76,1307
25/04/2002,1.113833816,128.4,1297.6
26/04/2002,1.113585746,128.18,1297.6
29/04/2002,1.107665042,128.13,1293.6
30/04/2002,1.110864252,128.45,1294
01/05/2002,1.103509159,127.45,1294
02/05/2002,1.107174491,128.02,1288
03/05/2002,1.094930472,127.21,1284
06/05/2002,1.090988436,127.27,1281.2
07/05/2002,1.093135111,127.8,1279.5
08/05/2002,1.10619469,128.64,1285.4
09/05/2002,1.100352113,128.36,1282.4
10/05/2002,1.096972356,127.89,1280
13/05/2002,1.09805644,127.69,1277.4
14/05/2002,1.108401685,128.66,1279.3
15/05/2002,1.102049813,127.92,1277.5
16/05/2002,1.098297639,128.19,1269.8
17/05/2002,1.086248099,126.03,1261.6
20/05/2002,1.085422772,125.64,1253.6
21/05/2002,1.08802089,123.83,1249.6
22/05/2002,1.079330815,124.16,1242.2
23/05/2002,1.083071591,124.84,1241.1
24/05/2002,1.084598698,124.71,1238.2
27/05/2002,1.084598698,124.71,1238.2
28/05/2002,1.077005924,124.38,1232.5
29/05/2002,1.073767851,124.35,1229.3
30/05/2002,1.066894271,123.08,1222.5
31/05/2002,1.070778456,124.13,1219.3
03/06/2002,1.064962726,123.69,1230
04/06/2002,1.061120543,123.95,1215.1
05/06/2002,1.064849324,124.4,1219
06/06/2002,1.057417786,124.34,1230
07/06/2002,1.058313049,124.49,1233
10/06/2002,1.058649164,124.6,1225.5
11/06/2002,1.058761249,125.56,1220.5
12/06/2002,1.055631796,125.64,1228.6
13/06/2002,1.059322034,125.12,1228.6
14/06/2002,1.058425064,124.25,1231.1
17/06/2002,1.059097649,124.37,1225.1
18/06/2002,1.054518612,124.56,1229
19/06/2002,1.047778709,124.04,1225
20/06/2002,1.03669915,123.33,1220
21/06/2002,1.030396703,121.23,1214.4
24/06/2002,1.021867975,121.28,1208.5
25/06/2002,1.031778787,121.9,1208.7
26/06/2002,1.017811705,119.83,1198.9
27/06/2002,1.011633789,119.38,1197.9
28/06/2002,1.01461039,119.85,1205
01/07/2002,1.010815728,120.04,1201.3
02/07/2002,1.016260163,120.13,1200.8
03/07/2002,1.018744906,119.77,1202.8
04/07/2002,1.018744906,119.77,1202.8
05/07/2002,1.027749229,120.19,1199.9
08/07/2002,1.013273888,118.66,1195
09/07/2002,1.00623868,117.85,1177.2
10/07/2002,1.011122346,117.94,1174.4
11/07/2002,1.007353682,116.62,1174.5
12/07/2002,1.009693053,116.73,1177
15/07/2002,0.992851469,116.06,1171.6
16/07/2002,0.991375037,115.71,1166.8
17/07/2002,0.992260369,116.24,1166.8
18/07/2002,0.993344591,117.02,1169.8
19/07/2002,0.984639622,115.73,1165.6
22/07/2002,0.990295108,116.22,1160.6
23/07/2002,1.006745193,117.35,1168.21
24/07/2002,1.005530417,116.33,1170.1
25/07/2002,1.00030009,116.87,1165.9
26/07/2002,1.011940903,118.78,1185.4
29/07/2002,1.022599448,119.87,1195
30/07/2002,1.012248203,119.9,1188
31/07/2002,1.020824826,119.77,1183
01/08/2002,1.015950422,119.1,1182.8
02/08/2002,1.011940903,118.98,1184.3
05/08/2002,1.015640869,119.26,1197.5
06/08/2002,1.037344398,121.14,1209
07/08/2002,1.026904909,120.37,1206
08/08/2002,1.035947374,121.04,1206.7
09/08/2002,1.029442042,120.15,1203.5
12/08/2002,1.022704029,118.85,1201
13/08/2002,1.021763564,119.08,1204
14/08/2002,1.013479274,116.53,1186.3
15/08/2002,1.018744906,117.28,1186
16/08/2002,1.016673444,117.51,1188.9
19/08/2002,1.023017903,118.53,1194
20/08/2002,1.022599448,118.84,1195
21/08/2002,1.020824826,118.54,1192
22/08/2002,1.031246777,119.85,1193.7
23/08/2002,1.02817191,119.53,1202.5
26/08/2002,1.027643613,119.54,1205.3
27/08/2002,1.018952517,118.31,1199.8
28/08/2002,1.018329939,118.31,1200
29/08/2002,1.017397497,118.34,1205
30/08/2002,1.019783806,118.76,1201.9
02/09/2002,1.019783806,118.76,1201.9
03/09/2002,1.004116879,117.12,1200.5
04/09/2002,1.00775975,118.01,1195.1
05/09/2002,1.008979921,118.34,1191.2
06/09/2002,1.015950422,118.48,1196.6
09/09/2002,1.018641133,118.85,1196.8
10/09/2002,1.025430681,119.78,1194.1
11/09/2002,1.028383381,120.64,1210
12/09/2002,1.024485196,120.68,1201
13/09/2002,1.026377912,121.5,1203.7
16/09/2002,1.028489149,122.17,1220
17/09/2002,1.032524522,122.64,1218.6
18/09/2002,1.021554806,121.49,1213
19/09/2002,1.018641133,121.48,1210
20/09/2002,1.016363452,123.16,1210
23/09/2002,1.018122582,123.93,1220.3
24/09/2002,1.018848701,123.38,1232
25/09/2002,1.020720629,122.72,1235
26/09/2002,1.025115325,122.59,1228.6
27/09/2002,1.023331969,122.86,1227.9
30/09/2002,1.012248203,121.74,1227.7
01/10/2002,1.014301653,122.73,1227.5
02/10/2002,1.016053648,123.21,1230.4
03/10/2002,1.013068585,123.04,1230.4
04/10/2002,1.01822625,123.02,1232.4
07/10/2002,1.018744906,124.44,1240.7
08/10/2002,1.020824826,124.26,1254
09/10/2002,1.013376571,123.55,1246.5
10/10/2002,1.014095933,123.64,1257.8
11/10/2002,1.014816318,124.04,1260.3
14/10/2002,1.014816318,124.04,1260.3
15/10/2002,1.019367992,124.66,1260
16/10/2002,1.017915309,124.3,1246.9
17/10/2002,1.029018317,124.8,1249
18/10/2002,1.030078286,125.52,1244
21/10/2002,1.027538019,124.71,1240
22/10/2002,1.022285831,125.09,1250
23/10/2002,1.023331969,124.17,1231.9
24/10/2002,1.026483268,124.77,1231.9
25/10/2002,1.023855841,124.14,1231.6
28/10/2002,1.015950422,123.64,1233.5
29/10/2002,1.015125368,122.55,1227.4
30/10/2002,1.016776817,122.91,1234
31/10/2002,1.012043315,122.78,1224
01/11/2002,1.002908434,122.16,1225.8
04/11/2002,1.004722194,122.46,1223
05/11/2002,1.00060036,121.84,1230
06/11/2002,1.002606778,122.22,1229
07/11/2002,0.990883868,121.26,1212.2
08/11/2002,0.986290561,119.72,1202
11/11/2002,0.986290561,119.72,1202
12/11/2002,0.989609104,119.57,1200.5
13/11/2002,0.994035785,120.28,1197.2
14/11/2002,0.996611521,120.45,1206.7
15/11/2002,0.991866693,120.37,1203.3
18/11/2002,0.991768323,121.15,1212
19/11/2002,0.989413278,121.65,1203.5
20/11/2002,0.997605746,122.52,1211.5
21/11/2002,1.001602564,122.92,1218
22/11/2002,1.003411599,122.84,1206.9
25/11/2002,1.006339942,122.32,1215
26/11/2002,1.008776354,121.89,1201.1
27/11/2002,1.01061142,122.21,1197.4
28/11/2002,1.01061142,122.21,1197.4
29/11/2002,1.006846557,122.72,1198.7
02/12/2002,1.007353682,124.61,1220
03/12/2002,1.003210273,124.42,1217.6
04/12/2002,1.00010001,124.84,1216.5
05/12/2002,1.001101211,124.99,1221
06/12/2002,0.991965083,123.69,1221
09/12/2002,0.991276764,123.36,1209
10/12/2002,0.992752904,123.66,1213
11/12/2002,0.991768323,123.46,1208
12/12/2002,0.981450584,122.75,1208
13/12/2002,0.977899472,120.71,1205
16/12/2002,0.979431929,121.28,1203.4
17/12/2002,0.973994351,121.27,1204
18/12/2002,0.975229179,121.12,1202
19/12/2002,0.978760889,120.86,1202
20/12/2002,0.973899494,120.52,1205
23/12/2002,0.978760889,120.77,1201
24/12/2002,0.970402717,120.27,1200.9
25/12/2002,0.970402717,120.27,1200.9
26/12/2002,0.965437343,120.12,1200
27/12/2002,0.960522524,119.92,1198
30/12/2002,0.956022945,118.38,1197.2
31/12/2002,0.953743443,118.75,1186.3
01/01/2003,0.953743443,118.75,1186.3
02/01/2003,0.965157803,119.86,1190
03/01/2003,0.959877136,119.85,1197.3
06/01/2003,0.95520107,119.06,1189
07/01/2003,0.959785008,120.18,1185
08/01/2003,0.957212597,119.35,1186
09/01/2003,0.955383587,119.57,1182
10/01/2003,0.949216896,119.44,1181
13/01/2003,0.949216896,119.03,1177
14/01/2003,0.945984297,117.96,1176
15/01/2003,0.945537065,117.91,1175
16/01/2003,0.946163308,118.02,1171
17/01/2003,0.938086304,117.88,1173.5
20/01/2003,0.938086304,117.88,1173.5
21/01/2003,0.936592676,118.57,1178
22/01/2003,0.932053313,118.15,1176.9
23/01/2003,0.928763815,117.83,1166.1
24/01/2003,0.923787529,117.8,1166.1
27/01/2003,0.922679461,118.64,1164.6
28/01/2003,0.923105326,118.67,1173
29/01/2003,0.920725532,118.13,1168
30/01/2003,0.927988122,119.22,1165
31/01/2003,0.931185399,119.96,1165
03/02/2003,0.929281665,120.47,1184
04/02/2003,0.91954023,119.75,1177
05/02/2003,0.922339052,119.78,1174.3
06/02/2003,0.923531585,119.93,1173
07/02/2003,0.9258402,120.4,1184.5
10/02/2003,0.931098696,121.25,1196.6
11/02/2003,0.93049223,121.19,1206
12/02/2003,0.933184024,121.3,1199.4
13/02/2003,0.923020122,120.49,1203.5
14/02/2003,0.926011668,120.41,1196.5
17/02/2003,0.926011668,120.41,1196.5
18/02/2003,0.93388121,118.93,1199
19/02/2003,0.930752048,118.65,1193
20/02/2003,0.924129008,118.18,1191.4
21/02/2003,0.92704181,118.78,1194
24/02/2003,0.9273857,117.78,1187.1
25/02/2003,0.927471712,117.14,1192
26/02/2003,0.926183199,117.19,1186
27/02/2003,0.929108984,117.58,1186
28/02/2003,0.927729845,118.22,1193.7
03/03/2003,0.922934933,117.93,1184.6
04/03/2003,0.918864284,117.96,1197
05/03/2003,0.911826388,117.32,1199.2
06/03/2003,0.909338911,117.22,1218
07/03/2003,0.907935355,116.47,1219
10/03/2003,0.903995661,116.55,1243
11/03/2003,0.906782735,117.07,1225.8
12/03/2003,0.907194049,117.18,1245
13/03/2003,0.919963201,118.31,1241
14/03/2003,0.932400932,118.59,1241.5
17/03/2003,0.942862531,118.45,1249.8
18/03/2003,0.94126506,118.9,1254.8
19/03/2003,0.944287063,120.13,1258
20/03/2003,0.942240648,120.05,1245
21/03/2003,0.948316738,121.42,1254
24/03/2003,0.93949643,120.69,1251.1
25/03/2003,0.93694369,120.03,1251
26/03/2003,0.936592676,120.13,1244.4
27/03/2003,0.93388121,119.78,1247
28/03/2003,0.929195317,120.18,1260
31/03/2003,0.917431193,118.07,1252
01/04/2003,0.917094644,118.25,1262
02/04/2003,0.928936368,119.17,1255.4
03/04/2003,0.931445604,119.55,1256
04/04/2003,0.933619643,120.05,1258
07/04/2003,0.941530929,120.41,1257.8
08/04/2003,0.935979034,119.91,1253.5
09/04/2003,0.932661817,120.55,1246
10/04/2003,0.925668796,119.58,1230
11/04/2003,0.930146033,120.47,1229.6
14/04/2003,0.928246542,120.3,1225
15/04/2003,0.9258402,120.2,1220
16/04/2003,0.919793966,120.04,1217
17/04/2003,0.916842395,119.3,1207
18/04/2003,0.918948723,119.72,1204
21/04/2003,0.921064751,120.55,1209
22/04/2003,0.911909539,119.68,1219
23/04/2003,0.913325418,120.33,1219
24/04/2003,0.905879156,119.83,1220.5
25/04/2003,0.905797101,120.25,1238.5
28/04/2003,0.909173561,120.34,1222.5
29/04/2003,0.908265213,120.14,1219
30/04/2003,0.894454383,119.07,1215.5
01/05/2003,0.889838049,118.56,1213
02/05/2003,0.892857143,119.1,1213
05/05/2003,0.887232721,118.64,1217
06/05/2003,0.880746873,117.94,1201
07/05/2003,0.881834215,116.51,1199
08/05/2003,0.873133677,116.65,1199
09/05/2003,0.869716472,117.2,1202
12/05/2003,0.865276456,116.94,1192
13/05/2003,0.869640838,116.56,1196
14/05/2003,0.869716472,116.16,1200
15/05/2003,0.872828838,115.94,1196.4
16/05/2003,0.86640097,116.01,1199.9
19/05/2003,0.855724799,116.58,1195
20/05/2003,0.855798032,116.77,1202
21/05/2003,0.854189801,117.23,1194.3
22/05/2003,0.854700855,117.25,1195.4
23/05/2003,0.84846428,116.89,1194.4
26/05/2003,0.84846428,116.89,1194.4
27/05/2003,0.84366827,117.12,1198.9
28/05/2003,0.851643672,118.73,1200.5
29/05/2003,0.844951415,118.45,1207.1
30/05/2003,0.84990651,119.5,1210
02/06/2003,0.851498638,118.52,1203
03/06/2003,0.854554777,119.27,1201.5
04/06/2003,0.854116843,118.6,1201
05/06/2003,0.842459983,117.61,1200.3
06/06/2003,0.855066268,118.83,1200.3
09/06/2003,0.851571149,118.11,1196.7
10/06/2003,0.855724799,117.68,1194.5
11/06/2003,0.850051003,117.69,1195.4
12/06/2003,0.849834282,117.66,1193.4
13/06/2003,0.845308538,117.46,1192
16/06/2003,0.844380647,117.79,1190.3
17/06/2003,0.846596681,118.2,1185
18/06/2003,0.853970965,118.4,1185
19/06/2003,0.856311012,118.74,1200
20/06/2003,0.860881543,118.39,1190.6
23/06/2003,0.865950814,117.55,1190.3
24/06/2003,0.869716472,117.96,1193
25/06/2003,0.862663906,117.54,1187.2
26/06/2003,0.874967189,119.32,1186.9
27/06/2003,0.875426771,119.72,1194.6
30/06/2003,0.869414015,119.87,1196
01/07/2003,0.863557858,119.45,1192
02/07/2003,0.867754252,118.63,1187.2
03/07/2003,0.869338433,118.24,1183.7
04/07/2003,0.869338433,118.24,1183.7
07/07/2003,0.881756459,118.08,1182.1
08/07/2003,0.887705282,118.58,1180.3
09/07/2003,0.884095129,117.85,1179.2
10/07/2003,0.877963126,117.69,1178.5
11/07/2003,0.884642604,117.8,1180
14/07/2003,0.885112409,117.54,1176.3
15/07/2003,0.890234132,117.24,1180
16/07/2003,0.892140244,118.24,1180
17/07/2003,0.895736295,118.87,1180
18/07/2003,0.889758875,118.4,1181
21/07/2003,0.881367883,118.35,1178.6
22/07/2003,0.883002208,119.34,1183
23/07/2003,0.870776733,118.77,1180.9
24/07/2003,0.874049471,119.25,1179.9
25/07/2003,0.868583341,118.82,1180.2
28/07/2003,0.86979212,119.42,1183
29/07/2003,0.872143729,119.78,1178.7
30/07/2003,0.879739597,120.55,1180
31/07/2003,0.890392663,120.42,1181
01/08/2003,0.888730892,120,1185
04/08/2003,0.882067566,120.47,1182
05/08/2003,0.881134902,119.95,1187.9
06/08/2003,0.88051422,120.33,1186
07/08/2003,0.877963126,118.91,1185
08/08/2003,0.883314195,119.02,1181.1
11/08/2003,0.881134902,118.36,1180
12/08/2003,0.884642604,118.53,1179
13/08/2003,0.883626403,119.07,1179.8
14/08/2003,0.888967908,119.14,1178
15/08/2003,0.888494003,119.24,1178
18/08/2003,0.897827258,119.43,1180
19/08/2003,0.899523253,119.26,1179.2
20/08/2003,0.900576369,118.23,1175.6
21/08/2003,0.911078717,117.58,1173
22/08/2003,0.919878576,117.58,1168
25/08/2003,0.918105031,117.43,1171
26/08/2003,0.918020747,117.49,1170
27/08/2003,0.916926462,117.74,1178
28/08/2003,0.917767988,117.44,1179
29/08/2003,0.910249408,116.71,1175
01/09/2003,0.910249408,116.71,1175
02/09/2003,0.919793966,116.15,1178
03/09/2003,0.92208391,116.04,1174.3
04/09/2003,0.917515368,116.77,1178
05/09/2003,0.903097625,117.06,1171
08/09/2003,0.89895721,116.48,1173
09/09/2003,0.893655049,116.33,1170
10/09/2003,0.893255918,117.13,1170
11/09/2003,0.893974611,117.07,1174
12/09/2003,0.884407889,117.38,1174
15/09/2003,0.884642604,117.41,1172.9
16/09/2003,0.895575855,116.27,1170
17/09/2003,0.889758875,115.99,1172
18/09/2003,0.889679715,115.27,1171
